interval_minutes,deployment_id,deployment_day,butterfly_difference_cbrt,total_butterflies_t_lag,butterflies_direct_sun_t_lag,time_within_day_t,observation_order_within_day_t,actual_lag_minutes,temperature_avg,max_gust
570,SC1,SC1_20231213,0.0,0.0,0.0,960.0,14,570.0,11.948275862068966,3.8
570,SC1,SC1_20231213,0.0,0.0,0.0,990.0,15,570.0,12.310344827586206,3.8
570,SC1,SC1_20231213,0.0,0.0,0.0,1020.0,16,570.0,12.637931034482758,3.8
570,SC1,SC1_20231213,0.0,0.0,0.0,1050.0,17,569.9833333333333,12.862068965517242,3.8
570,SC1,SC1_20231213,0.0,0.0,0.0,1080.0,18,570.0,13.017241379310345,3.8
570,SC1,SC1_20231213,0.0,0.0,0.0,1110.0,19,570.0,13.137931034482758,3.8
570,SC1,SC1_20231214,0.0,0.0,0.0,570.0,1,570.0,9.620689655172415,1.6
570,SC1,SC1_20231214,0.0,0.0,0.0,600.0,2,570.0,9.844827586206897,2.4
570,SC1,SC1_20231214,0.0,0.0,0.0,630.0,3,570.0,10.120689655172415,2.4
570,SC1,SC1_20231214,0.0,0.0,0.0,660.0,4,570.0,10.482758620689655,2.6
570,SC1,SC1_20231214,0.0,0.0,0.0,690.0,5,570.0,10.89655172413793,3.0
570,SC1,SC1_20231214,0.0,0.0,0.0,720.0,6,570.0,11.327586206896552,3.0
570,SC1,SC1_20231214,0.0,0.0,0.0,750.0,7,570.0,11.827586206896552,3.0
570,SC1,SC1_20231214,0.0,0.0,0.0,780.0,8,570.0,12.413793103448276,3.4
570,SC1,SC1_20231214,0.0,0.0,0.0,810.0,9,570.0,13.017241379310345,3.4
570,SC1,SC1_20231214,0.0,0.0,0.0,840.0,10,570.0,13.637931034482758,3.4
570,SC1,SC1_20231214,0.0,0.0,0.0,870.0,11,570.0,14.241379310344827,3.4
570,SC1,SC1_20231214,0.0,0.0,0.0,900.0,12,570.0,14.810344827586206,3.4
570,SC1,SC1_20231214,0.0,0.0,0.0,930.0,13,570.0,15.362068965517242,3.4
570,SC1,SC1_20231214,0.0,0.0,0.0,960.0,14,570.0,15.913793103448276,3.4
570,SC1,SC1_20231214,0.0,0.0,0.0,990.0,15,569.9833333333333,16.413793103448278,3.4
570,SC1,SC1_20231214,0.0,0.0,0.0,1020.0,16,570.0,16.810344827586206,3.4
570,SC1,SC1_20231214,0.0,0.0,0.0,1050.0,17,569.9833333333333,17.120689655172413,3.4
570,SC1,SC1_20231214,0.0,0.0,0.0,1080.0,18,570.0,17.29310344827586,3.4
570,SC1,SC1_20231214,0.0,0.0,0.0,1110.0,19,570.0,17.379310344827587,3.4
570,SC1,SC1_20231215,0.0,0.0,0.0,570.0,1,570.0,10.39655172413793,1.3
570,SC1,SC1_20231215,0.0,0.0,0.0,600.0,2,570.0,10.568965517241379,1.6
570,SC1,SC1_20231215,0.0,0.0,0.0,630.0,3,570.0,10.827586206896552,2.4
570,SC1,SC1_20231215,0.0,0.0,0.0,660.0,4,570.0,11.189655172413794,3.2
570,SC2,SC2_20231118,-3.530348335326063,120.0,0.0,570.0,1,570.0,17.452173913043477,10.5
570,SC2,SC2_20231118,-2.7589241763811203,108.0,0.0,600.0,2,570.0,17.452173913043477,10.5
570,SC2,SC2_20231118,-2.8438669798515654,98.0,0.0,630.0,3,570.0,17.408695652173915,10.5
570,SC4,SC4_20231204,-4.762203155904598,318.0,0.0,570.0,1,570.0,18.70689655172414,2.0
570,SC4,SC4_20231204,-5.091643369659488,329.0,0.0,600.0,2,570.0,19.06896551724138,2.0
570,SC4,SC4_20231204,-6.447305727266913,497.0,5.0,540.0,3,480.0,19.93877551020408,2.0
570,SC4,SC4_20231205,-5.778996565152129,193.0,0.0,570.0,1,570.0,23.379310344827587,2.0
570,SC4,SC4_20231205,-5.698019215305065,185.0,0.0,600.0,2,570.0,23.53448275862069,2.0
570,SC4,SC4_20231205,-5.5827701716584235,174.0,16.0,540.0,3,480.0,24.979591836734695,2.0
570,SC4,SC4_20231206,1.7099759466766968,0.0,0.0,570.0,1,570.0,14.637931034482758,3.2
570,SC4,SC4_20231206,1.2599210498948732,0.0,0.0,600.0,2,570.0,14.89655172413793,3.2
570,SC4,SC4_20231206,1.2599210498948732,0.0,0.0,630.0,3,570.0,15.086206896551724,3.2
570,SC4,SC4_20231207,5.68773395970313,0.0,0.0,570.0,1,570.0,16.06896551724138,4.3
570,SC4,SC4_20231207,5.539658256754464,0.0,0.0,600.0,2,570.0,16.275862068965516,4.3
570,SC4,SC4_20231207,5.517848352762241,0.0,0.0,630.0,3,570.0,16.396551724137932,4.3
570,SC4,SC4_20231208,4.834588127111639,153.0,0.0,570.0,1,570.0,15.482758620689655,4.1
570,SC4,SC4_20231208,4.362070671454838,153.0,0.0,600.0,2,570.0,15.706896551724139,4.1
570,SC4,SC4_20231208,4.9596756638423,146.0,1.0,540.0,3,480.0,16.367346938775512,4.1
570,SC4,SC4_20231209,-5.9249921368147405,229.0,0.0,570.0,1,570.0,19.06896551724138,2.0
570,SC4,SC4_20231209,-6.135792439661959,257.0,0.0,600.0,2,570.0,19.362068965517242,2.0
570,SC4,SC4_20231209,-6.100170200393062,248.0,0.0,540.0,3,480.0,20.612244897959183,2.0
570,SC4,SC4_20231210,-1.4422495703074083,18.0,0.0,570.0,1,570.0,17.120689655172413,2.0
570,SC4,SC4_20231210,-1.5874010519681994,19.0,0.0,600.0,2,570.0,17.482758620689655,2.0
570,SC4,SC4_20231210,-1.2599210498948732,18.0,0.0,540.0,3,480.0,18.632653061224488,2.0
570,SC4,SC4_20231211,2.2894284851066637,15.0,0.0,570.0,1,570.0,18.551724137931036,3.2
570,SC4,SC4_20231211,2.8438669798515654,14.0,0.0,600.0,2,570.0,18.620689655172413,3.2
570,SC4,SC4_20231211,-1.8171205928321397,14.0,0.0,540.0,3,480.0,19.612244897959183,3.2
570,SC4,SC4_20231212,-3.4760266448864496,45.0,0.0,570.0,1,570.0,17.43103448275862,2.8
570,SC4,SC4_20231212,-3.4760266448864496,45.0,0.0,600.0,2,570.0,17.844827586206897,2.8
570,SC4,SC4_20231212,-3.530348335326063,45.0,0.0,540.0,3,480.0,19.040816326530614,2.8
570,SC4,SC4_20231213,0.0,6.0,0.0,570.0,1,570.0,16.43103448275862,2.0
570,SC4,SC4_20231213,0.0,6.0,0.0,600.0,2,570.0,16.879310344827587,2.0
570,SC4,SC4_20231213,2.2239800905693152,5.0,0.0,540.0,3,480.0,17.979591836734695,2.0
570,SC4,SC4_20231214,-1.7099759466766968,5.0,0.0,570.0,1,570.0,20.20689655172414,4.1
570,SC4,SC4_20231214,-1.7099759466766968,5.0,0.0,600.0,2,570.0,20.74137931034483,4.1
570,SC4,SC4_20231214,-1.4422495703074083,3.0,0.0,540.0,3,480.0,21.897959183673468,4.1
570,SC4,SC4_20231215,0.0,0.0,0.0,560.0,1,560.0,21.87272727272727,4.1
570,SC4,SC4_20231215,0.0,0.0,0.0,590.0,2,560.0,22.418181818181818,4.1
570,SC4,SC4_20231216,5.313292845913055,0.0,0.0,570.0,1,570.0,22.20689655172414,2.4
570,SC4,SC4_20231216,5.05277434720856,0.0,0.0,600.0,2,570.0,22.20689655172414,2.4
570,SC4,SC4_20231216,4.7026693754415145,0.0,0.0,540.0,3,480.0,23.346938775510203,2.4
570,SC4,SC4_20231217,-4.9596756638423,126.0,0.0,570.0,1,570.0,20.586206896551722,3.4
570,SC4,SC4_20231217,-4.9596756638423,125.0,0.0,600.0,2,570.0,20.879310344827587,3.4
570,SC4,SC4_20231217,-5.039684199579492,135.0,0.0,540.0,3,480.0,21.081632653061224,3.4
570,SC4,SC4_20231218,-1.912931182772389,7.0,0.0,570.0,1,570.0,17.56896551724138,4.5
570,SC4,SC4_20231218,-2.0,8.0,0.0,540.0,2,510.0,17.807692307692307,4.5
570,SC4,SC4_20231219,0.0,0.0,0.0,570.0,1,570.0,15.362068965517242,3.2
570,SC4,SC4_20231219,0.0,0.0,0.0,600.0,2,570.0,15.413793103448276,3.2
570,SC4,SC4_20231219,0.0,0.0,0.0,630.0,3,570.0,15.413793103448276,3.2
570,SC4,SC4_20231220,0.0,0.0,0.0,570.0,1,570.0,12.258620689655173,5.7
570,SC4,SC4_20231220,0.0,0.0,0.0,540.0,2,510.0,12.288461538461538,5.7
570,SC4,SC4_20231221,0.0,0.0,0.0,570.0,1,570.0,14.844827586206897,5.9
570,SC4,SC4_20231221,0.0,0.0,0.0,600.0,2,570.0,15.0,5.9
570,SC4,SC4_20231221,0.0,0.0,0.0,540.0,3,480.0,15.16326530612245,5.9
570,SC4,SC4_20231222,5.065797019100886,0.0,0.0,570.0,1,570.0,17.56896551724138,2.6
570,SC4,SC4_20231222,3.2710663101885897,0.0,0.0,600.0,2,570.0,17.74137931034483,2.6
570,SC4,SC4_20231222,5.0787530781327,0.0,0.0,540.0,3,480.0,18.510204081632654,2.6
570,SC4,SC4_20231223,-2.571281590658235,92.0,0.0,570.0,1,570.0,12.931034482758621,3.2
570,SC4,SC4_20231223,-2.9624960684073702,101.0,0.0,540.0,2,510.0,13.01923076923077,3.2
570,SC4,SC4_20231224,6.214465011907717,82.0,0.0,570.0,1,570.0,16.224137931034484,3.0
570,SC4,SC4_20231224,5.65665282582291,82.0,0.0,600.0,2,570.0,16.517241379310345,3.0
570,SC4,SC4_20231224,4.344481485768611,82.0,0.0,540.0,3,480.0,17.3265306122449,3.0
570,SC4,SC4_20231225,-4.7176939803165325,234.0,0.0,570.0,1,570.0,15.53448275862069,2.8
570,SC4,SC4_20231225,-4.687548147653597,234.0,0.0,540.0,2,510.0,16.23076923076923,2.8
570,SC4,SC4_20231226,-4.235823584254893,166.0,0.0,570.0,1,570.0,13.172413793103448,2.0
570,SC4,SC4_20231226,-4.0615481004456795,157.0,0.0,540.0,2,510.0,13.538461538461538,2.0
570,SC4,SC4_20231227,-4.904868131524016,118.0,0.0,570.0166666666667,1,570.0166666666667,15.862068965517242,2.8
570,SC4,SC4_20231227,-4.904868131524016,118.0,0.0,600.0166666666667,2,570.0,15.982758620689655,2.8
570,SC4,SC4_20231227,-4.904868131524016,118.0,0.0,540.0166666666667,3,480.0,16.591836734693878,2.8
570,SC4,SC4_20231228,1.0,0.0,0.0,570.0,1,570.0,17.20689655172414,1.6
570,SC4,SC4_20231228,1.0,0.0,0.0,540.0,2,510.0,17.78846153846154,1.6
570,SC4,SC4_20231229,-1.0,1.0,0.0,570.0,1,570.0,14.53448275862069,4.7
570,SC4,SC4_20231229,-1.0,1.0,0.0,600.0,2,570.0,14.60344827586207,4.7
570,SC4,SC4_20231229,-1.0,1.0,0.0,540.0,3,480.0,14.714285714285714,4.7
570,SC4,SC4_20231230,4.396829672158179,0.0,0.0,570.0,1,570.0,14.137931034482758,4.5
570,SC4,SC4_20231230,4.04124002062219,0.0,0.0,540.0,2,510.0,14.384615384615385,4.5
570,SC4,SC4_20231231,-4.562902635386966,96.0,0.0,570.0,1,570.0,13.172413793103448,4.1
570,SC4,SC4_20231231,-5.0787530781327,132.0,0.0,600.0,2,570.0,13.275862068965518,4.1
570,SC4,SC4_20231231,-5.0787530781327,131.0,0.0,540.0,3,480.0,13.591836734693878,4.1
570,SC4,SC4_20240101,1.8171205928321397,0.0,0.0,570.0,1,570.0,17.82758620689655,2.4
570,SC4,SC4_20240101,1.7099759466766968,0.0,0.0,600.0,2,570.0,18.086206896551722,2.4
570,SC4,SC4_20240101,1.2599210498948732,0.0,0.0,540.0,3,480.0,19.142857142857142,2.4
570,SC4,SC4_20240102,-1.8171205928321397,6.0,0.0,570.0,1,570.0,15.879310344827585,2.0
570,SC4,SC4_20240102,-1.5874010519681994,4.0,0.0,600.0,2,570.0,16.275862068965516,2.0
570,SC4,SC4_20240102,-1.7099759466766968,5.0,0.0,540.0,3,480.0,17.26530612244898,2.0
570,SC4,SC4_20240103,4.7176939803165325,0.0,0.0,570.0,1,570.0,14.39655172413793,4.5
570,SC4,SC4_20240103,4.776856181035017,0.0,0.0,600.0,2,570.0,14.448275862068966,4.5
570,SC4,SC4_20240103,4.805895533705332,0.0,0.0,540.0,3,480.0,15.0,4.5
570,SC4,SC4_20240104,-2.6207413942088964,135.0,0.0,570.0,1,570.0,13.931034482758621,3.4
570,SC4,SC4_20240104,-3.936497183102173,152.0,0.0,600.0,2,570.0,14.258620689655173,3.4
570,SC4,SC4_20240104,-3.936497183102173,152.0,0.0,630.0,3,570.0,14.568965517241379,3.4
570,SC6,SC6_20231216,5.778996565152129,0.0,0.0,570.0,1,570.0,18.96551724137931,3.7
570,SC6,SC6_20231216,5.808785733563703,0.0,0.0,600.0,2,569.9833333333333,18.93103448275862,3.7
570,SC6,SC6_20231216,6.439276695638908,0.0,0.0,540.0,3,480.0,19.387755102040817,3.7
570,SC6,SC6_20231217,-3.072316825685847,106.0,0.0,570.0,1,570.0,19.051724137931036,4.3
570,SC6,SC6_20231217,-3.756285754221072,118.0,0.0,600.0,2,570.0,19.396551724137932,4.3
570,SC6,SC6_20231217,-3.936497183102173,120.0,0.0,540.0166666666667,3,480.01666666666665,19.346938775510203,4.3
570,SC6,SC6_20231218,-3.0,46.0,0.0,569.9833333333333,1,569.9833333333333,16.775862068965516,5.7
570,SC6,SC6_20231218,-4.020725758589058,77.0,0.0,539.9833333333333,2,510.0,16.865384615384617,5.7
570,SC6,SC6_20231219,-1.0,15.0,0.0,570.0,1,570.0,15.189655172413794,3.0
570,SC6,SC6_20231219,1.912931182772389,7.0,0.0,540.0,2,510.0,15.26923076923077,3.0
570,SC6,SC6_20231220,-2.154434690031884,15.0,0.0,570.0,1,570.0,12.844827586206897,7.2
570,SC6,SC6_20231220,-2.3513346877207573,17.0,0.0,540.0,2,510.0,12.846153846153847,7.2
570,SC6,SC6_20231221,-1.2599210498948732,7.0,0.0,570.0166666666667,1,570.0166666666667,14.551724137931034,5.3
570,SC6,SC6_20231221,-2.0,12.0,0.0,540.0,2,510.0,14.557692307692308,5.3
570,SC6,SC6_20231222,3.8708766406277966,4.0,0.0,570.0,1,570.0,15.655172413793103,2.6
570,SC6,SC6_20231222,3.3912114430141664,5.0,0.0,540.0,2,510.0,15.884615384615385,2.6
570,SC6,SC6_20231223,-2.2239800905693152,35.0,0.0,570.0,1,570.0,13.189655172413794,4.1
570,SC6,SC6_20231223,-2.8438669798515654,48.0,0.0,540.0,2,510.0,13.211538461538462,4.1
570,SC6,SC6_20231224,3.5568933044900626,25.0,0.0,569.9833333333333,1,569.9833333333333,13.10344827586207,3.7
570,SC6,SC6_20231224,3.1748021039363987,30.0,0.0,599.9833333333333,2,570.0,13.344827586206897,3.7
570,SC6,SC6_20231224,3.5568933044900626,30.0,0.0,539.9833333333333,3,480.0,13.551020408163266,3.7
570,SC6,SC6_20231225,3.503398060386724,41.0,0.0,569.9833333333333,1,569.9833333333333,12.551724137931034,3.4
570,SC6,SC6_20231225,3.1748021039363987,45.0,0.0,539.9833333333333,2,510.0,12.75,3.4
570,SC6,SC6_20231226,0.0,63.0,0.0,570.0,1,570.0,12.96551724137931,3.0
570,SC6,SC6_20231226,-1.0,63.0,0.0,540.0,2,510.0,13.25,3.0
570,SC6,SC6_20231227,2.571281590658235,55.0,0.0,570.0,1,570.0,14.293103448275861,2.4
570,SC6,SC6_20231227,2.668401648721945,59.0,0.0,540.0,2,510.0,14.557692307692308,2.4
570,SC6,SC6_20231228,2.46621207433047,61.0,0.0,570.0,1,570.0,15.0,2.2
570,SC6,SC6_20231228,-2.2894284851066637,78.0,0.0,540.0166666666667,2,510.01666666666665,15.288461538461538,2.2
570,SC6,SC6_20231229,-2.080083823051904,42.0,0.0,570.0,1,570.0,14.620689655172415,3.7
570,SC6,SC6_20231229,-3.6088260801386944,77.0,0.0,600.0166666666667,2,570.0166666666667,14.655172413793103,3.7
570,SC6,SC6_20231229,-2.9624960684073702,59.0,0.0,540.0,3,480.0,14.73469387755102,3.7
570,SC6,SC6_20231230,1.2599210498948732,32.0,0.0,570.0,1,570.0,13.655172413793103,4.5
570,SC6,SC6_20231230,1.5874010519681994,32.0,0.0,540.0,2,510.01666666666665,13.73076923076923,4.5
570,SC6,SC6_20231231,1.0,19.0,0.0,570.0,1,570.0,13.086206896551724,3.8
570,SC6,SC6_20231231,1.4422495703074083,15.0,0.0,540.0166666666667,2,510.01666666666665,13.192307692307692,3.8
570,SC6,SC6_20240101,5.155136735475772,27.0,0.0,570.0,1,570.0,14.293103448275861,3.0
570,SC6,SC6_20240101,5.167649252363622,27.0,0.0,600.0,2,569.9833333333333,14.5,3.0
570,SC6,SC6_20240101,2.6207413942088964,35.0,1.0,540.0,3,480.0,14.775510204081632,3.0
570,SC6,SC6_20240102,-4.464745095584537,144.0,0.0,570.0,1,570.0,13.224137931034482,2.6
570,SC6,SC6_20240102,-4.290840427026207,134.0,0.0,600.0,2,570.0,13.568965517241379,2.6
570,SC6,SC6_20240102,-4.0615481004456795,130.0,12.0,540.0,3,480.0,14.0,2.6
570,SC6,SC6_20240103,-2.9624960684073702,45.0,0.0,570.0166666666667,1,570.0166666666667,12.844827586206897,5.3
570,SC6,SC6_20240103,-3.6088260801386944,68.0,0.0,600.0,2,570.0,12.879310344827585,5.3
570,SC6,SC6_20240103,-3.7325111568172478,75.0,14.0,540.0,3,480.0,13.020408163265307,5.3
570,SC6,SC6_20240104,2.0,23.0,0.0,570.0,1,570.0,11.741379310344827,3.8
570,SC6,SC6_20240104,2.0,24.0,0.0,600.0,2,570.0,12.03448275862069,3.8
570,SC6,SC6_20240104,2.0,23.0,3.0,540.0,3,480.0,12.244897959183673,3.8
570,SC8,SC8_20240106,-2.802039330655387,264.0,0.0,570.0,1,570.0,11.655172413793103,2.6
570,SC8,SC8_20240106,-2.154434690031884,252.0,0.0,600.0,2,570.0,12.0,2.6
570,SC8,SC8_20240106,-1.912931182772389,250.0,0.0,630.0,3,570.0,12.362068965517242,4.1
570,SC8,SC8_20240107,-2.080083823051904,243.0,0.0,570.0,1,570.0,10.53448275862069,4.3
570,SC8,SC8_20240107,1.2599210498948732,232.0,0.0,600.0,2,569.9833333333333,10.844827586206897,4.3
570,SC8,SC8_20240107,-2.0,233.0,0.0,630.0,3,570.0,11.10344827586207,4.3
570,SC8,SC8_20240108,1.5874010519681994,238.0,0.0,570.0,1,570.0,10.551724137931034,4.1
570,SC8,SC8_20240108,1.8171205928321397,236.0,0.0,600.0,2,570.0,10.948275862068966,4.1
570,SC8,SC8_20240108,1.8171205928321397,236.0,0.0,630.0,3,570.0,11.327586206896552,4.1
570,SC8,SC8_20240109,2.080083823051904,243.0,0.0,570.0,1,570.0,12.086206896551724,3.4
570,SC8,SC8_20240109,2.080083823051904,243.0,0.0,600.0,2,570.0,12.39655172413793,3.4
570,SC8,SC8_20240109,2.154434690031884,243.0,0.0,630.0,3,570.0,12.655172413793103,3.4
570,SC8,SC8_20240110,-2.5198420997897464,252.0,0.0,570.0,1,570.0,11.431034482758621,4.9
570,SC8,SC8_20240110,-2.5198420997897464,252.0,0.0,600.0166666666667,2,570.0,11.637931034482758,4.9
570,SC8,SC8_20240110,-2.5198420997897464,252.0,0.0,630.0,3,570.0,11.827586206896552,4.9
570,SC8,SC8_20240111,-3.2710663101885897,245.0,0.0,570.0,1,570.0,10.568965517241379,4.1
570,SC8,SC8_20240111,-3.2710663101885897,245.0,0.0,600.0,2,569.9833333333333,10.793103448275861,4.1
570,SC8,SC8_20240111,-3.2710663101885897,245.0,0.0,629.9833333333333,3,569.9833333333333,10.982758620689655,4.1
570,SC8,SC8_20240112,1.912931182772389,205.0,0.0,570.0,1,570.0,11.0,4.3
570,SC8,SC8_20240112,1.8171205928321397,206.0,0.0,600.0,2,570.0,11.275862068965518,4.3
570,SC8,SC8_20240112,1.7099759466766968,207.0,0.0,630.0,3,570.0,11.517241379310345,4.3
570,SC8,SC8_20240113,-2.8844991406148166,226.0,0.0,570.0,1,570.0,12.155172413793103,4.3
570,SC8,SC8_20240113,-2.8438669798515654,227.0,0.0,600.0,2,570.0,12.379310344827585,4.3
570,SC8,SC8_20240113,-2.8438669798515654,227.0,0.0,630.0166666666667,3,570.0,12.620689655172415,4.3
570,SC8,SC8_20240114,0.0,213.0,0.0,570.0,1,570.0,12.586206896551724,2.4
570,SC8,SC8_20240114,-1.0,212.0,0.0,600.0,2,570.0,12.689655172413794,2.4
570,SC8,SC8_20240114,-1.0,212.0,0.0,630.0,3,570.0,12.758620689655173,2.4
570,SC8,SC8_20240115,3.1413806523913927,231.0,0.0,570.0,1,570.0,12.568965517241379,3.2
570,SC8,SC8_20240115,3.6593057100229713,222.0,0.0,600.0,2,569.9833333333333,12.758620689655173,3.2
570,SC8,SC8_20240115,3.634241185664279,223.0,0.0,630.0,3,570.0,12.913793103448276,3.2
570,SC8,SC8_20240116,2.0,276.0,0.0,570.0,1,570.0,12.03448275862069,3.0
570,SC8,SC8_20240116,2.0,276.0,0.0,600.0,2,570.0,12.224137931034482,3.0
570,SC8,SC8_20240116,2.0,276.0,0.0,630.0,3,570.0,12.431034482758621,3.0
570,SC8,SC8_20240117,-6.240251469155711,293.0,0.0,570.0,1,570.0,14.431034482758621,3.2
570,SC8,SC8_20240117,-6.197154434741126,288.0,0.0,600.0,2,570.0,14.379310344827585,3.2
570,SC8,SC8_20240117,-6.197154434741126,288.0,0.0,630.0,3,570.0,14.293103448275861,3.2
570,SC8,SC8_20240118,-3.1413806523913927,43.0,0.0,579.9833333333333,1,579.9833333333333,13.275862068965518,4.9
570,SC8,SC8_20240118,-3.072316825685847,41.0,0.0,609.9833333333333,2,580.0,13.53448275862069,4.9
570,SC8,SC8_20240118,-3.1413806523913927,43.0,0.0,549.9833333333333,3,490.0,13.877551020408163,4.9
570,SC8,SC8_20240119,-2.154434690031884,13.0,0.0,570.0,1,570.0,14.620689655172415,7.0
570,SC8,SC8_20240119,-2.080083823051904,12.0,0.0,600.0,2,570.0,14.620689655172415,7.0
570,SC8,SC8_20240119,-2.2239800905693152,13.0,0.0,540.0,3,480.0,15.061224489795919,7.0
570,SC8,SC8_20240120,1.0,2.0,0.0,570.0,1,570.0,14.60344827586207,4.7
570,SC8,SC8_20240120,-1.2599210498948732,4.0,0.0,600.0,2,570.0,14.637931034482758,4.7
570,SC8,SC8_20240120,0.0,4.0,0.0,540.0,3,480.0,14.83673469387755,4.7
570,SC8,SC8_20240121,0.0,4.0,0.0,570.0,1,570.0,15.724137931034482,6.6
570,SC8,SC8_20240121,0.0,3.0,0.0,600.0,2,570.0,15.775862068965518,6.6
570,SC8,SC8_20240121,0.0,4.0,0.0,540.0,3,480.0,16.102040816326532,6.6
570,SC8,SC8_20240122,-1.0,5.0,0.0,569.9833333333333,1,569.9833333333333,14.862068965517242,3.7
570,SC8,SC8_20240122,-1.0,5.0,0.0,599.9833333333333,2,570.0,14.741379310344827,3.7
570,SC8,SC8_20240122,0.0,4.0,0.0,539.9833333333333,3,480.0,15.0,3.7
570,SC8,SC8_20240123,1.2599210498948732,6.0,0.0,570.0,1,570.0,14.10344827586207,4.1
570,SC8,SC8_20240123,1.2599210498948732,6.0,0.0,600.0,2,570.0,14.155172413793103,4.1
570,SC8,SC8_20240123,1.2599210498948732,6.0,0.0,540.0,3,480.0,14.428571428571429,4.1
570,SC8,SC8_20240124,1.0,8.0,0.0,570.0,1,570.0,12.89655172413793,2.6
570,SC8,SC8_20240124,1.0,8.0,0.0,600.0,2,570.0,12.948275862068966,2.6
570,SC8,SC8_20240124,1.0,8.0,0.0,540.0,3,480.0,12.979591836734693,2.6
570,SC8,SC8_20240125,1.912931182772389,16.0,0.0,540.0,1,540.0,14.036363636363637,4.1
570,SC8,SC8_20240125,1.7099759466766968,18.0,0.0,510.0,2,480.0,14.285714285714286,4.1
570,SC8,SC8_20240126,-2.46621207433047,24.0,0.0,569.9833333333333,1,569.9833333333333,15.948275862068966,3.0
570,SC8,SC8_20240126,2.5198420997897464,25.0,0.0,599.9833333333333,2,569.9833333333333,16.29310344827586,3.0
570,SC8,SC8_20240126,2.5198420997897464,25.0,0.0,629.9833333333333,3,570.0,16.551724137931036,3.0
570,SC9,SC9_20240128,1.2599210498948732,3.0,0.0,570.0,1,570.0,26.948275862068964,
570,SC9,SC9_20240128,-1.0,3.0,0.0,600.0,2,570.0,27.086206896551722,
570,SC9,SC9_20240128,-1.2599210498948732,4.0,0.0,630.0,3,570.0,27.20689655172414,
570,SC9,SC9_20240129,1.0,0.0,0.0,570.0,1,570.0,23.517241379310345,0.0
570,SC9,SC9_20240129,1.0,0.0,0.0,600.0,2,570.0,23.75862068965517,0.0
570,SC9,SC9_20240129,1.0,0.0,0.0,540.0,3,480.0,25.224489795918366,0.0
600,SC10,SC10_20240106,2.46621207433047,0.0,0.0,600.0,1,600.0,13.163934426229508,3.0
600,SC10,SC10_20240106,0.0,0.0,0.0,630.0166666666667,2,600.0166666666667,13.508196721311476,3.7
600,SC10,SC10_20240106,3.0365889718756622,0.0,0.0,570.0,3,510.0,14.173076923076923,2.2
600,SC10,SC10_20240107,3.634241185664279,10.0,0.0,600.0,1,600.0,13.180327868852459,4.1
600,SC10,SC10_20240107,3.8929964158732604,10.0,0.0,570.0,2,540.0,13.745454545454546,4.1
600,SC10,SC10_20240108,3.6840314986403864,60.0,0.0,600.0,1,600.0,13.147540983606557,3.2
600,SC10,SC10_20240108,3.8708766406277966,69.0,0.0,570.0,2,540.0,13.8,3.2
600,SC10,SC10_20240109,2.8438669798515654,109.0,0.0,600.0,1,600.0,13.98360655737705,3.8
600,SC10,SC10_20240109,3.3912114430141664,109.0,0.0,570.0,2,540.0,14.545454545454545,3.8
600,SC10,SC10_20240110,-3.1413806523913927,120.0,0.0,600.0,1,600.0,13.21311475409836,4.3
600,SC10,SC10_20240110,-2.2239800905693152,128.0,0.0,570.0,2,540.0,13.672727272727272,4.3
600,SC10,SC10_20240111,3.0365889718756622,109.0,0.0,600.0,1,600.0,12.721311475409836,3.7
600,SC10,SC10_20240111,3.239611801277483,101.0,0.0,570.0,2,540.0,13.145454545454545,3.7
600,SC10,SC10_20240112,5.738793548317167,120.0,0.0,600.0,1,600.0,13.131147540983607,4.1
600,SC10,SC10_20240112,-4.657009507803835,216.0,0.0,630.0,2,600.0,13.459016393442623,4.1
600,SC10,SC10_20240112,-2.6207413942088964,317.0,0.0,570.0,3,510.0,14.211538461538462,4.1
600,SC10,SC10_20240113,6.716569961547597,109.0,0.0,600.0,1,600.0,14.229508196721312,3.2
600,SC10,SC10_20240113,4.834588127111639,209.0,0.0,630.0,2,600.0,14.508196721311476,3.2
600,SC10,SC10_20240113,4.9186847344587274,302.0,0.0,570.0,3,510.0,15.326923076923077,3.2
600,SC10,SC10_20240114,-3.9790572078963917,499.0,0.0,600.0,1,600.0,12.704918032786885,2.2
600,SC10,SC10_20240114,-5.550499102911546,498.0,0.0,570.0,2,540.0,12.89090909090909,2.2
600,SC10,SC10_20240115,-4.04124002062219,135.0,0.0,600.0,1,600.0,14.344262295081966,2.2
600,SC10,SC10_20240115,-4.396829672158179,137.0,0.0,630.0,2,600.0,14.59016393442623,2.2
600,SC10,SC10_20240115,-4.481404746557164,143.0,0.0,570.0,3,510.0,15.211538461538462,2.2
600,SC10,SC10_20240116,-3.802952460761391,69.0,0.0,600.0,1,600.0,14.098360655737705,2.2
600,SC10,SC10_20240116,-4.020725758589058,79.0,0.0,630.0,2,600.0,14.295081967213115,2.2
600,SC10,SC10_20240116,-3.9790572078963917,67.0,0.0,570.0,3,510.0,14.846153846153847,2.2
600,SC10,SC10_20240117,-1.0,3.0,0.0,600.0,1,600.0,15.98360655737705,2.6
600,SC10,SC10_20240117,-1.2599210498948732,4.0,0.0,630.0,2,600.0,15.934426229508198,2.6
600,SC10,SC10_20240117,1.2599210498948732,3.0,0.0,570.0,3,510.0,16.673076923076923,2.6
