interval_days,anchor_strategy,deployment_id,day_sequence,butterfly_diff_95th_sqrt,butterflies_95th_percentile_t_1,temp_at_max_count_t_1,sum_butterflies_direct_sun_t_1,temp_max_t_1,temp_min_t_1,wind_max_gust_t_1
6,first_to_first,SC6,7,6.928203230275509,7.0,13.0,0.0,18.0,7.0,7.8
6,last_to_last,SC6,7,8.18535277187245,5.0,13.0,0.0,18.0,7.0,7.8
6,mid_to_mid,SC6,7,5.477225575051661,6.0,13.0,0.0,18.0,7.0,7.8
6,max_to_max,SC6,7,9.643650760992955,15.0,13.0,0.0,18.0,7.0,7.8
6,max_to_sunset,SC6,7,7.54983443527075,15.0,13.0,0.0,18.0,7.0,7.8
6,first_to_first,SC6,8,7.54983443527075,4.0,16.0,52.0,18.0,7.0,4.1
6,last_to_last,SC6,8,3.7416573867739413,62.0,16.0,52.0,19.0,7.0,4.1
6,mid_to_mid,SC6,8,7.14142842854285,1.0,16.0,52.0,18.0,7.0,4.1
6,max_to_max,SC6,8,-7.211102550927978,135.0,16.0,52.0,19.0,7.0,4.1
6,max_to_sunset,SC6,8,-7.681145747868608,135.0,16.0,52.0,19.0,7.0,4.1
6,first_to_first,SC6,9,2.6457513110645907,35.0,14.0,0.0,19.0,7.0,4.1
6,last_to_last,SC6,9,2.449489742783178,24.0,14.0,0.0,19.0,7.0,3.7
6,mid_to_mid,SC6,9,-3.0,45.0,14.0,0.0,19.0,7.0,4.1
6,max_to_max,SC6,9,4.58257569495584,56.0,14.0,0.0,19.0,7.0,4.1
6,max_to_sunset,SC6,9,-5.0990195135927845,56.0,14.0,0.0,19.0,7.0,4.1
6,first_to_first,SC6,10,2.6457513110645907,25.0,14.0,120.0,19.0,7.0,4.7
6,last_to_last,SC6,10,-5.291502622129181,62.0,14.0,120.0,19.0,7.0,4.7
6,mid_to_mid,SC6,10,3.872983346207417,26.0,14.0,120.0,19.0,7.0,4.7
6,max_to_max,SC6,10,-2.23606797749979,75.0,14.0,120.0,19.0,7.0,4.7
6,max_to_sunset,SC6,10,-6.4031242374328485,75.0,14.0,120.0,19.0,7.0,4.7
6,first_to_first,SC6,11,-4.69041575982343,41.0,14.0,122.0,19.0,7.0,4.7
6,last_to_last,SC6,11,-8.0,84.0,14.0,122.0,19.0,8.0,4.7
6,mid_to_mid,SC6,11,-2.449489742783178,32.0,14.0,122.0,19.0,8.0,4.7
6,max_to_max,SC6,11,-7.615773105863909,84.0,14.0,122.0,19.0,8.0,4.7
6,max_to_sunset,SC6,11,-8.0,84.0,14.0,122.0,19.0,8.0,4.7
6,first_to_first,SC6,12,-6.0,63.0,13.0,32.0,19.0,8.0,4.7
6,last_to_last,SC6,12,10.099504938362077,63.0,13.0,32.0,19.0,8.0,4.7
6,mid_to_mid,SC6,12,-6.082762530298219,49.0,13.0,32.0,19.0,8.0,4.7
6,max_to_max,SC6,12,9.273618495495704,79.0,13.0,32.0,19.0,8.0,4.7
6,max_to_sunset,SC6,12,9.273618495495704,79.0,13.0,32.0,19.0,8.0,4.7
6,first_to_first,SC6,13,9.433981132056603,55.0,15.0,73.0,19.0,6.0,4.7
6,last_to_last,SC6,13,-4.123105625617661,72.0,15.0,73.0,19.0,6.0,4.7
6,mid_to_mid,SC6,13,3.872983346207417,36.0,15.0,73.0,19.0,6.0,4.7
6,max_to_max,SC6,13,6.0,108.0,15.0,73.0,19.0,6.0,4.7
6,max_to_sunset,SC6,13,-7.280109889280518,108.0,15.0,73.0,19.0,6.0,4.7
6,first_to_first,SC6,14,-4.0,61.0,16.0,233.0,19.0,6.0,5.9
6,last_to_last,SC6,14,-7.416198487095663,76.0,16.0,233.0,18.0,6.0,5.9
6,mid_to_mid,SC6,14,-3.605551275463989,52.0,16.0,233.0,19.0,6.0,5.9
6,max_to_max,SC6,14,-2.0,83.0,16.0,233.0,18.0,6.0,5.9
6,max_to_sunset,SC6,14,-7.874007874011811,83.0,16.0,233.0,18.0,6.0,5.9
6,first_to_first,SC6,15,-4.358898943540674,42.0,13.0,2.0,18.0,6.0,5.9
6,last_to_last,SC6,15,1.4142135623730951,30.0,13.0,2.0,18.0,6.0,5.9
6,mid_to_mid,SC6,15,-3.4641016151377544,36.0,13.0,2.0,18.0,6.0,5.9
6,max_to_max,SC6,15,-6.0,77.0,13.0,2.0,18.0,6.0,5.9
6,max_to_sunset,SC6,15,-6.708203932499369,77.0,13.0,2.0,18.0,6.0,5.9
6,first_to_first,SC6,16,-3.3166247903554,32.0,15.0,53.0,18.0,6.0,5.9
6,last_to_last,SC6,16,-4.242640687119285,34.0,15.0,53.0,18.0,6.0,5.9
6,mid_to_mid,SC6,16,-5.477225575051661,41.0,15.0,53.0,18.0,6.0,5.9
6,max_to_max,SC6,16,-6.244997998398398,70.0,15.0,53.0,18.0,6.0,5.9
6,max_to_sunset,SC6,16,-7.3484692283495345,70.0,15.0,53.0,18.0,6.0,5.9
6,first_to_first,SC8,1,2.6457513110645907,238.0,16.0,0.0,20.0,4.0,8.7
6,last_to_last,SC8,1,-6.6332495807108,254.0,16.0,0.0,17.0,4.0,8.7
6,mid_to_mid,SC8,1,-5.830951894845301,238.0,16.0,0.0,20.0,4.0,8.7
6,max_to_max,SC8,1,-3.1622776601683795,255.0,16.0,0.0,17.0,4.0,8.7
6,max_to_sunset,SC8,1,-6.708203932499369,255.0,16.0,0.0,17.0,4.0,8.7
6,first_to_first,SC8,2,-7.681145747868608,264.0,6.0,1.0,17.0,4.0,8.7
6,last_to_last,SC8,2,-5.5677643628300215,243.0,6.0,1.0,17.0,4.0,8.7
6,mid_to_mid,SC8,2,-6.782329983125268,247.0,6.0,1.0,17.0,4.0,8.7
6,max_to_max,SC8,2,-7.211102550927978,264.0,6.0,1.0,17.0,4.0,8.7
6,max_to_sunset,SC8,2,-7.211102550927978,264.0,6.0,1.0,17.0,4.0,8.7
6,first_to_first,SC8,3,-4.123105625617661,243.0,6.0,9.0,17.0,4.0,8.4
6,last_to_last,SC8,3,-4.58257569495584,225.0,6.0,9.0,17.0,4.0,8.4
6,mid_to_mid,SC8,3,-5.656854249492381,228.0,6.0,9.0,17.0,4.0,8.4
6,max_to_max,SC8,3,-4.0,243.0,6.0,9.0,17.0,4.0,8.4
6,max_to_sunset,SC8,3,-6.244997998398398,243.0,6.0,9.0,17.0,4.0,8.4
6,first_to_first,SC8,4,-5.0,238.0,12.0,32.0,17.0,4.0,8.4
6,last_to_last,SC8,4,-5.5677643628300215,242.0,12.0,32.0,17.0,5.0,8.4
6,mid_to_mid,SC8,4,-4.123105625617661,231.0,12.0,32.0,17.0,5.0,8.4
6,max_to_max,SC8,4,-5.291502622129181,242.0,12.0,32.0,17.0,5.0,8.4
6,max_to_sunset,SC8,4,-5.5677643628300215,242.0,12.0,32.0,17.0,5.0,8.4
6,first_to_first,SC8,5,-3.4641016151377544,243.0,9.0,26.0,17.0,5.0,8.4
6,last_to_last,SC8,5,4.242640687119285,253.0,9.0,26.0,16.0,5.0,8.4
6,mid_to_mid,SC8,5,-6.782329983125268,249.0,9.0,26.0,17.0,5.0,8.4
6,max_to_max,SC8,5,4.0,255.0,9.0,26.0,17.0,5.0,8.4
6,max_to_sunset,SC8,5,4.0,255.0,9.0,26.0,17.0,5.0,8.4
6,first_to_first,SC8,6,4.898979485566356,252.0,8.0,9.0,16.0,5.0,8.4
6,last_to_last,SC8,6,6.928203230275509,236.0,8.0,9.0,17.0,5.0,8.4
6,mid_to_mid,SC8,6,4.0,232.0,8.0,9.0,16.0,5.0,8.4
6,max_to_max,SC8,6,5.5677643628300215,253.0,8.0,9.0,17.0,5.0,8.4
6,max_to_sunset,SC8,6,5.5677643628300215,253.0,8.0,9.0,17.0,5.0,8.4
6,first_to_first,SC8,7,6.928203230275509,245.0,7.0,4.0,17.0,5.0,4.3
6,last_to_last,SC8,7,-12.649110640673518,210.0,7.0,4.0,17.0,5.0,4.3
6,mid_to_mid,SC8,7,-13.490737563232042,204.0,7.0,4.0,17.0,5.0,4.3
6,max_to_max,SC8,7,6.928203230275509,245.0,7.0,4.0,17.0,5.0,4.3
6,max_to_sunset,SC8,7,-13.96424004376894,245.0,7.0,4.0,17.0,5.0,4.3
6,first_to_first,SC8,8,-12.727922061357855,205.0,13.0,10.0,17.0,6.0,4.3
6,last_to_last,SC8,8,-14.142135623730951,212.0,13.0,10.0,17.0,6.0,4.9
6,mid_to_mid,SC8,8,-13.564659966250536,201.0,13.0,10.0,17.0,6.0,4.3
6,max_to_max,SC8,8,-12.288205727444508,212.0,13.0,10.0,17.0,6.0,4.3
6,max_to_sunset,SC8,8,-14.142135623730951,212.0,13.0,10.0,17.0,6.0,4.9
6,first_to_first,SC8,9,-14.594519519326424,226.0,7.0,2.0,17.0,6.0,4.9
6,last_to_last,SC8,9,-14.177446878757825,204.0,7.0,2.0,18.0,6.0,7.0
6,mid_to_mid,SC8,9,-13.564659966250536,196.0,7.0,2.0,17.0,6.0,7.0
6,max_to_max,SC8,9,-14.247806848775006,227.0,7.0,2.0,17.0,6.0,6.3
6,max_to_sunset,SC8,9,-14.966629547095765,227.0,7.0,2.0,18.0,6.0,7.0
6,first_to_first,SC8,10,-14.52583904633395,213.0,14.0,0.0,18.0,6.0,7.0
6,last_to_last,SC8,10,-14.45683229480096,211.0,14.0,0.0,18.0,6.0,7.0
6,mid_to_mid,SC8,10,-14.560219778561036,214.0,14.0,0.0,18.0,6.0,7.0
6,max_to_max,SC8,10,-14.491376746189438,214.0,14.0,0.0,18.0,6.0,7.0
6,max_to_sunset,SC8,10,-14.560219778561036,214.0,14.0,0.0,18.0,6.0,7.0
6,first_to_first,SC8,11,-15.066519173319364,231.0,14.0,2.0,18.0,6.0,7.0
6,last_to_last,SC8,11,-16.3707055437449,271.0,14.0,2.0,18.0,6.0,7.0
6,mid_to_mid,SC8,11,-14.106735979665885,203.0,14.0,2.0,18.0,6.0,7.0
6,max_to_max,SC8,11,-16.24807680927192,271.0,14.0,2.0,18.0,6.0,7.0
6,max_to_sunset,SC8,11,-16.3707055437449,271.0,14.0,2.0,18.0,6.0,7.0
6,first_to_first,SC8,12,-16.46207763315433,276.0,13.0,12.0,18.0,6.0,8.2
6,last_to_last,SC8,12,-16.73320053068151,284.0,13.0,12.0,18.0,6.0,8.2
6,mid_to_mid,SC8,12,-15.556349186104045,248.0,13.0,12.0,18.0,6.0,8.2
6,max_to_max,SC8,12,-16.15549442140351,284.0,13.0,12.0,18.0,6.0,8.2
6,max_to_sunset,SC8,12,-16.73320053068151,284.0,13.0,12.0,18.0,6.0,8.2
6,first_to_first,SC8,13,-16.941074346097416,293.0,12.0,5.0,18.0,6.0,8.2
6,last_to_last,SC8,13,-6.48074069840786,50.0,12.0,5.0,18.0,6.0,8.2
6,mid_to_mid,SC8,13,-4.0,22.0,12.0,5.0,18.0,6.0,8.2
6,max_to_max,SC8,13,-16.881943016134134,293.0,12.0,5.0,18.0,6.0,8.2
6,max_to_sunset,SC8,13,-16.881943016134134,293.0,12.0,5.0,18.0,6.0,8.2
6,first_to_first,SC8,14,-5.916079783099616,43.0,11.0,22.0,18.0,8.0,8.2
6,last_to_last,SC8,14,-1.7320508075688772,12.0,11.0,22.0,18.0,9.0,8.2
6,mid_to_mid,SC8,14,-3.0,17.0,11.0,22.0,18.0,9.0,8.2
6,max_to_max,SC8,14,-7.211102550927978,61.0,11.0,22.0,18.0,9.0,8.2
6,max_to_sunset,SC8,14,-7.211102550927978,61.0,11.0,22.0,18.0,9.0,8.2
6,first_to_first,SC8,15,1.7320508075688772,13.0,12.0,0.0,18.0,11.0,8.2
6,last_to_last,SC8,15,4.47213595499958,3.0,12.0,0.0,18.0,11.0,8.2
6,mid_to_mid,SC8,15,3.4641016151377544,12.0,12.0,0.0,18.0,11.0,8.2
6,max_to_max,SC8,15,3.605551275463989,24.0,12.0,0.0,18.0,11.0,8.2
6,max_to_sunset,SC8,15,-1.0,24.0,12.0,0.0,18.0,11.0,8.2
6,first_to_first,SC8,16,4.69041575982343,2.0,13.0,0.0,18.0,7.0,8.2
6,last_to_last,SC8,16,6.244997998398398,2.0,13.0,0.0,21.0,7.0,8.2
6,mid_to_mid,SC8,16,2.8284271247461903,2.0,13.0,0.0,18.0,7.0,8.2
6,max_to_max,SC8,16,6.082762530298219,4.0,13.0,0.0,18.0,7.0,8.2
6,max_to_sunset,SC8,16,6.082762530298219,4.0,13.0,0.0,21.0,7.0,8.2
6,first_to_first,SC8,17,2.449489742783178,4.0,17.0,12.0,21.0,7.0,8.2
6,last_to_last,SC8,17,0.0,3.0,17.0,12.0,21.0,7.0,8.2
6,mid_to_mid,SC8,17,-1.0,4.0,17.0,12.0,21.0,7.0,8.2
6,max_to_max,SC8,17,3.872983346207417,7.0,17.0,12.0,21.0,7.0,8.2
6,max_to_sunset,SC8,17,-2.0,7.0,17.0,12.0,21.0,7.0,8.2
7,first_to_first,SC1,1,-10.392304845413264,108.0,16.0,0.0,22.0,8.0,6.3
7,last_to_last,SC1,1,-7.14142842854285,51.0,16.0,0.0,22.0,7.0,6.3
7,mid_to_mid,SC1,1,-8.48528137423857,72.0,16.0,0.0,22.0,8.0,6.3
7,max_to_max,SC1,1,-11.0,121.0,16.0,0.0,22.0,8.0,6.3
7,max_to_sunset,SC1,1,-11.0,121.0,16.0,0.0,22.0,7.0,6.3
7,first_to_first,SC1,2,-7.483314773547883,56.0,16.0,0.0,22.0,7.0,6.3
7,last_to_last,SC1,2,-4.795831523312719,23.0,16.0,0.0,22.0,6.0,6.3
7,mid_to_mid,SC1,2,-6.6332495807108,44.0,16.0,0.0,22.0,6.0,6.3
7,max_to_max,SC1,2,-7.483314773547883,56.0,16.0,0.0,22.0,7.0,6.3
7,max_to_sunset,SC1,2,-7.483314773547883,56.0,16.0,0.0,22.0,6.0,6.3
7,first_to_first,SC1,3,-3.3166247903554,11.0,11.0,5.0,22.0,6.0,6.3
7,last_to_last,SC1,3,-1.4142135623730951,2.0,11.0,5.0,22.0,6.0,6.3
7,mid_to_mid,SC1,3,-2.449489742783178,6.0,11.0,5.0,22.0,6.0,6.3
7,max_to_max,SC1,3,-4.58257569495584,21.0,11.0,5.0,22.0,6.0,6.3
7,max_to_sunset,SC1,3,-4.58257569495584,21.0,11.0,5.0,22.0,6.0,6.3
7,first_to_first,SC1,4,-2.23606797749979,5.0,9.0,3.0,22.0,6.0,6.3
7,last_to_last,SC1,4,0.0,0.0,9.0,3.0,22.0,6.0,6.3
7,mid_to_mid,SC1,4,-1.4142135623730951,2.0,9.0,3.0,22.0,6.0,6.3
7,max_to_max,SC1,4,-2.23606797749979,5.0,9.0,3.0,22.0,6.0,6.3
7,max_to_sunset,SC1,4,-2.23606797749979,5.0,9.0,3.0,22.0,6.0,6.3
7,first_to_first,SC1,5,0.0,0.0,13.0,0.0,22.0,6.0,6.3
7,last_to_last,SC1,5,0.0,0.0,13.0,0.0,22.0,6.0,6.3
7,mid_to_mid,SC1,5,0.0,0.0,13.0,0.0,22.0,6.0,6.3
7,max_to_max,SC1,5,0.0,0.0,13.0,0.0,22.0,6.0,6.3
7,max_to_sunset,SC1,5,0.0,0.0,13.0,0.0,22.0,6.0,6.3
7,first_to_first,SC1,6,0.0,0.0,14.0,0.0,22.0,6.0,6.3
7,last_to_last,SC1,6,0.0,0.0,14.0,0.0,20.0,6.0,6.3
7,mid_to_mid,SC1,6,0.0,0.0,14.0,0.0,22.0,6.0,6.3
7,max_to_max,SC1,6,0.0,0.0,14.0,0.0,22.0,6.0,6.3
7,max_to_sunset,SC1,6,0.0,0.0,14.0,0.0,22.0,6.0,6.3
7,first_to_first,SC1,7,0.0,0.0,12.0,0.0,20.0,6.0,6.3
7,last_to_last,SC1,7,0.0,0.0,12.0,0.0,20.0,6.0,6.3
7,mid_to_mid,SC1,7,0.0,0.0,12.0,0.0,20.0,6.0,6.3
7,max_to_max,SC1,7,0.0,0.0,12.0,0.0,20.0,6.0,6.3
7,max_to_sunset,SC1,7,0.0,0.0,12.0,0.0,20.0,6.0,6.3
7,first_to_first,SC1,8,0.0,0.0,11.0,0.0,20.0,6.0,6.3
7,last_to_last,SC1,8,0.0,0.0,11.0,0.0,20.0,6.0,6.3
7,mid_to_mid,SC1,8,0.0,0.0,11.0,0.0,20.0,6.0,6.3
7,max_to_max,SC1,8,0.0,0.0,11.0,0.0,20.0,6.0,6.3
7,max_to_sunset,SC1,8,0.0,0.0,11.0,0.0,20.0,6.0,6.3
7,first_to_first,SC1,9,0.0,0.0,7.0,0.0,20.0,6.0,6.3
7,last_to_last,SC1,9,0.0,0.0,7.0,0.0,20.0,8.0,6.2
7,mid_to_mid,SC1,9,0.0,0.0,7.0,0.0,20.0,8.0,6.3
7,max_to_max,SC1,9,0.0,0.0,7.0,0.0,20.0,6.0,6.3
7,max_to_sunset,SC1,9,0.0,0.0,7.0,0.0,20.0,6.0,6.3
7,first_to_first,SC1,10,0.0,0.0,11.0,0.0,20.0,8.0,6.2
7,last_to_last,SC1,10,0.0,0.0,11.0,0.0,20.0,8.0,6.2
7,mid_to_mid,SC1,10,0.0,0.0,11.0,0.0,20.0,8.0,6.2
7,max_to_max,SC1,10,0.0,0.0,11.0,0.0,20.0,8.0,6.2
7,max_to_sunset,SC1,10,0.0,0.0,11.0,0.0,20.0,8.0,6.2
7,first_to_first,SC1,11,0.0,0.0,10.0,0.0,20.0,8.0,6.2
7,last_to_last,SC1,11,0.0,0.0,10.0,0.0,19.0,8.0,6.2
7,mid_to_mid,SC1,11,0.0,0.0,10.0,0.0,20.0,8.0,6.2
7,max_to_max,SC1,11,0.0,0.0,10.0,0.0,20.0,8.0,6.2
7,max_to_sunset,SC1,11,0.0,0.0,10.0,0.0,20.0,8.0,6.2
7,first_to_first,SC1,12,0.0,0.0,12.0,0.0,19.0,8.0,6.2
7,last_to_last,SC1,12,0.0,0.0,12.0,0.0,22.0,8.0,6.2
7,mid_to_mid,SC1,12,0.0,0.0,12.0,0.0,21.0,8.0,6.2
7,max_to_max,SC1,12,0.0,0.0,12.0,0.0,19.0,8.0,6.2
7,max_to_sunset,SC1,12,0.0,0.0,12.0,0.0,22.0,8.0,6.2
7,first_to_first,SC1,13,0.0,0.0,9.0,0.0,22.0,9.0,6.2
7,last_to_last,SC1,13,0.0,0.0,9.0,0.0,22.0,9.0,6.2
7,mid_to_mid,SC1,13,0.0,0.0,9.0,0.0,22.0,9.0,6.2
7,max_to_max,SC1,13,0.0,0.0,9.0,0.0,22.0,9.0,6.2
7,max_to_sunset,SC1,13,0.0,0.0,9.0,0.0,22.0,9.0,6.2
7,first_to_first,SC1,14,0.0,0.0,12.0,0.0,22.0,9.0,6.2
7,last_to_last,SC1,14,0.0,0.0,12.0,0.0,22.0,9.0,6.2
7,mid_to_mid,SC1,14,0.0,0.0,12.0,0.0,22.0,9.0,6.2
7,max_to_max,SC1,14,0.0,0.0,12.0,0.0,22.0,9.0,6.2
7,max_to_sunset,SC1,14,0.0,0.0,12.0,0.0,22.0,9.0,6.2
7,first_to_first,SC1,15,0.0,0.0,13.0,0.0,22.0,9.0,6.2
7,last_to_last,SC1,15,0.0,0.0,13.0,0.0,22.0,8.0,5.7
7,mid_to_mid,SC1,15,0.0,0.0,13.0,0.0,22.0,9.0,6.2
7,max_to_max,SC1,15,0.0,0.0,13.0,0.0,22.0,9.0,6.2
7,max_to_sunset,SC1,15,0.0,0.0,13.0,0.0,22.0,8.0,6.2
7,first_to_first,SC1,16,0.0,0.0,10.0,0.0,22.0,8.0,5.7
7,last_to_last,SC1,16,0.0,0.0,10.0,0.0,22.0,6.0,5.7
7,mid_to_mid,SC1,16,0.0,0.0,10.0,0.0,22.0,6.0,5.7
7,max_to_max,SC1,16,0.0,0.0,10.0,0.0,22.0,8.0,5.7
7,max_to_sunset,SC1,16,0.0,0.0,10.0,0.0,22.0,6.0,5.7
7,first_to_first,SC1,17,0.0,0.0,12.0,0.0,22.0,6.0,5.7
7,last_to_last,SC1,17,0.0,0.0,12.0,0.0,22.0,6.0,5.7
7,mid_to_mid,SC1,17,0.0,0.0,12.0,0.0,22.0,6.0,5.7
7,max_to_max,SC1,17,0.0,0.0,12.0,0.0,22.0,6.0,5.7
7,max_to_sunset,SC1,17,0.0,0.0,12.0,0.0,22.0,6.0,5.7
7,first_to_first,SC1,18,0.0,0.0,12.0,0.0,22.0,6.0,5.7
7,last_to_last,SC1,18,0.0,0.0,12.0,0.0,22.0,6.0,5.7
7,mid_to_mid,SC1,18,0.0,0.0,12.0,0.0,22.0,6.0,5.7
7,max_to_max,SC1,18,0.0,0.0,12.0,0.0,22.0,6.0,5.7
7,max_to_sunset,SC1,18,0.0,0.0,12.0,0.0,22.0,6.0,5.7
7,first_to_first,SC1,19,0.0,0.0,16.0,0.0,22.0,6.0,5.7
7,last_to_last,SC1,19,0.0,0.0,16.0,0.0,17.0,6.0,5.7
7,mid_to_mid,SC1,19,0.0,0.0,16.0,0.0,22.0,6.0,5.7
7,max_to_max,SC1,19,0.0,0.0,16.0,0.0,22.0,6.0,5.7
7,max_to_sunset,SC1,19,0.0,0.0,16.0,0.0,22.0,6.0,5.7
7,first_to_first,SC1,20,0.0,0.0,14.0,0.0,17.0,6.0,5.7
7,last_to_last,SC1,20,0.0,0.0,14.0,0.0,17.0,6.0,5.7
7,mid_to_mid,SC1,20,0.0,0.0,14.0,0.0,17.0,6.0,5.7
7,max_to_max,SC1,20,0.0,0.0,14.0,0.0,17.0,6.0,5.7
7,max_to_sunset,SC1,20,0.0,0.0,14.0,0.0,17.0,6.0,5.7
7,first_to_first,SC1,21,0.0,0.0,12.0,0.0,17.0,6.0,5.7
7,last_to_last,SC1,21,0.0,0.0,12.0,0.0,21.0,6.0,4.3
7,mid_to_mid,SC1,21,0.0,0.0,12.0,0.0,19.0,6.0,5.7
7,max_to_max,SC1,21,0.0,0.0,12.0,0.0,17.0,6.0,5.7
7,max_to_sunset,SC1,21,0.0,0.0,12.0,0.0,21.0,6.0,5.7
7,first_to_first,SC1,22,0.0,0.0,12.0,0.0,21.0,6.0,4.3
7,last_to_last,SC1,22,0.0,0.0,12.0,0.0,21.0,6.0,4.3
7,mid_to_mid,SC1,22,0.0,0.0,12.0,0.0,21.0,6.0,4.3
7,max_to_max,SC1,22,0.0,0.0,12.0,0.0,21.0,6.0,4.3
7,max_to_sunset,SC1,22,0.0,0.0,12.0,0.0,21.0,6.0,4.3
7,first_to_first,SC10,1,10.954451150103322,0.0,21.0,0.0,21.0,3.0,7.4
7,last_to_last,SC10,1,10.723805294763608,0.0,21.0,0.0,19.0,3.0,7.4
7,mid_to_mid,SC10,1,6.928203230275509,0.0,21.0,0.0,21.0,3.0,7.4
7,max_to_max,SC10,1,27.748873851023216,0.0,21.0,0.0,21.0,3.0,7.4
7,max_to_sunset,SC10,1,10.723805294763608,0.0,21.0,0.0,21.0,3.0,7.4
7,first_to_first,SC10,2,10.44030650891055,0.0,13.0,8.0,19.0,3.0,7.4
7,last_to_last,SC10,2,17.944358444926362,0.0,13.0,8.0,21.0,3.0,7.4
7,mid_to_mid,SC10,2,8.660254037844387,4.0,13.0,8.0,19.0,3.0,7.4
7,max_to_max,SC10,2,21.400934559032695,39.0,13.0,8.0,21.0,3.0,7.4
7,max_to_sunset,SC10,2,16.822603841260722,39.0,13.0,8.0,21.0,3.0,7.4
7,first_to_first,SC10,3,22.11334438749598,10.0,15.0,104.0,21.0,3.0,7.4
7,last_to_last,SC10,3,19.44222209522358,58.0,15.0,104.0,21.0,3.0,7.4
7,mid_to_mid,SC10,3,20.199009876724155,8.0,15.0,104.0,21.0,3.0,7.4
7,max_to_max,SC10,3,20.54263858417414,78.0,15.0,104.0,21.0,3.0,7.4
7,max_to_sunset,SC10,3,18.920887928424502,78.0,15.0,104.0,21.0,3.0,7.4
7,first_to_first,SC10,4,8.660254037844387,60.0,18.0,176.0,21.0,3.0,7.4
7,last_to_last,SC10,4,-7.615773105863909,110.0,18.0,176.0,21.0,3.0,7.4
7,mid_to_mid,SC10,4,-1.4142135623730951,9.0,18.0,176.0,21.0,3.0,7.4
7,max_to_max,SC10,4,16.34013463836819,130.0,18.0,176.0,21.0,3.0,7.4
7,max_to_sunset,SC10,4,-8.831760866327848,130.0,18.0,176.0,21.0,3.0,7.4
7,first_to_first,SC10,5,-6.324555320336759,109.0,13.0,416.0,21.0,3.0,7.4
7,last_to_last,SC10,5,-10.862780491200215,132.0,13.0,416.0,21.0,3.0,7.4
7,mid_to_mid,SC10,5,-4.795831523312719,27.0,13.0,416.0,21.0,3.0,7.4
7,max_to_max,SC10,5,-8.306623862918075,148.0,13.0,416.0,21.0,3.0,7.4
7,max_to_sunset,SC10,5,-11.575836902790225,148.0,13.0,416.0,21.0,3.0,7.4
7,first_to_first,SC10,6,-10.816653826391969,120.0,8.0,385.0,21.0,3.0,7.4
7,last_to_last,SC10,6,-9.327379053088816,89.0,8.0,385.0,24.0,3.0,7.4
7,mid_to_mid,SC10,6,-6.928203230275509,48.0,8.0,385.0,22.0,3.0,7.4
7,max_to_max,SC10,6,-16.64331697709324,282.0,8.0,385.0,24.0,3.0,7.4
7,max_to_sunset,SC10,6,-16.73320053068151,282.0,8.0,385.0,24.0,3.0,7.4
7,first_to_first,SC10,7,-10.246950765959598,109.0,17.0,456.0,24.0,3.0,4.1
7,last_to_last,SC10,7,-11.661903789690601,137.0,17.0,456.0,24.0,3.0,4.1
7,mid_to_mid,SC10,7,-7.810249675906654,61.0,17.0,456.0,24.0,3.0,4.1
7,max_to_max,SC10,7,-17.349351572897472,306.0,17.0,456.0,24.0,3.0,4.1
7,max_to_sunset,SC10,7,-17.46424919657298,306.0,17.0,456.0,24.0,3.0,4.1
7,first_to_first,SC10,8,-10.954451150103322,120.0,13.0,387.0,24.0,4.0,4.3
7,last_to_last,SC10,8,-10.723805294763608,115.0,13.0,387.0,24.0,5.0,5.5
7,mid_to_mid,SC10,8,-6.928203230275509,48.0,13.0,387.0,24.0,5.0,5.5
7,max_to_max,SC10,8,-27.748873851023216,770.0,13.0,387.0,24.0,5.0,4.3
7,max_to_sunset,SC10,8,-27.748873851023216,770.0,13.0,387.0,24.0,5.0,5.5
7,first_to_first,SC10,9,-10.44030650891055,109.0,19.0,1122.0,24.0,5.0,7.0
7,last_to_last,SC10,9,-17.944358444926362,322.0,19.0,1122.0,24.0,6.0,7.0
7,mid_to_mid,SC10,9,-8.888194417315589,79.0,19.0,1122.0,24.0,6.0,7.0
7,max_to_max,SC10,9,-22.293496809607955,497.0,19.0,1122.0,24.0,6.0,7.0
7,max_to_sunset,SC10,9,-22.293496809607955,497.0,19.0,1122.0,24.0,6.0,7.0
7,first_to_first,SC10,10,-22.338307903688676,499.0,10.0,0.0,24.0,6.0,7.0
7,last_to_last,SC10,10,-20.8806130178211,436.0,10.0,0.0,24.0,6.0,7.0
7,mid_to_mid,SC10,10,-20.396078054371138,416.0,10.0,0.0,24.0,6.0,7.0
7,max_to_max,SC10,10,-22.360679774997898,500.0,10.0,0.0,24.0,6.0,7.0
7,max_to_sunset,SC10,10,-22.360679774997898,500.0,10.0,0.0,24.0,6.0,7.0
7,first_to_first,SC10,11,-11.61895003862225,135.0,9.0,373.0,24.0,6.0,7.2
7,last_to_last,SC10,11,-7.0,52.0,9.0,373.0,24.0,6.0,7.2
7,mid_to_mid,SC10,11,-2.0,7.0,9.0,373.0,24.0,6.0,7.2
7,max_to_max,SC10,11,-19.82422760159901,397.0,9.0,373.0,24.0,6.0,7.2
7,max_to_sunset,SC10,11,-19.849433241279208,397.0,9.0,373.0,24.0,6.0,7.2
7,first_to_first,SC10,12,-8.306623862918075,69.0,8.0,145.0,24.0,6.0,7.2
7,last_to_last,SC10,12,14.142135623730951,14.0,8.0,145.0,24.0,6.0,7.2
