"interval_label","anchor_strategy","model_id","formula","n_obs","r_sq","marginal_r2","aic","converged"
"19day","max_to_max","B10","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_min_t_1 + temp_at_max_count_t_1",40,0.570009291853774,0.603518627442619,270.161806645201,TRUE
"19day","max_to_max","B11","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_max_t_1 + temp_min_t_1 + temp_at_max_count_t_1",40,0.594189523189768,0.633274062618725,271.358190911863,TRUE
"19day","max_to_max","B12","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + wind_max_gust_t_1 + temp_max_t_1",40,0.605230916287042,0.634687807812113,268.102624350132,TRUE
"19day","max_to_max","B13","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + wind_max_gust_t_1 + temp_min_t_1",40,0.59467145928685,0.626734883577228,265.372517727417,TRUE
"19day","max_to_max","B14","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + wind_max_gust_t_1 + temp_at_max_count_t_1",40,0.514225445003151,0.633560370642165,269.117347901592,TRUE
"19day","max_to_max","B15","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",40,0.545163303666902,0.693411982393509,276.36220506822,TRUE
"19day","max_to_max","B16","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_at_max_count_t_1 + sum_butterflies_direct_sun_t_1",40,0.518623419655232,0.637613017488107,281.124140313961,TRUE
"19day","max_to_max","B17","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_max_t_1 + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",40,0.618596374410277,0.657960165070561,276.853372567284,TRUE
"19day","max_to_max","B18","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_min_t_1 + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",40,0.605477876728997,0.669219340327285,274.225746786786,TRUE
"19day","max_to_max","B19","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_at_max_count_t_1 + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",40,0.502737858660416,0.662613805078412,278.647158540094,TRUE
"19day","max_to_max","B20","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_max_t_1 + temp_min_t_1 + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",40,0.64713317683098,0.691394349650326,274.672098252199,TRUE
"19day","max_to_max","B21","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_max_t_1 + temp_min_t_1 + temp_at_max_count_t_1 + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",40,0.618087936394049,0.67532415413622,277.707266864101,TRUE
"19day","max_to_max","B24","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(wind_max_gust_t_1)",40,NA,NA,NA,FALSE
"19day","max_to_max","B25","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_max_t_1)",40,NA,NA,NA,FALSE
"19day","max_to_max","B26","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_min_t_1)",40,NA,NA,NA,FALSE
"19day","max_to_max","B27","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_at_max_count_t_1)",40,0.527154040786269,0.606118272823075,270.669501456517,TRUE
"19day","max_to_max","B28","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(sum_butterflies_direct_sun_t_1)",40,0.559190765346123,0.672779844493559,270.690720951228,TRUE
"19day","max_to_max","B29","butterfly_diff_95th_sqrt ~ s(butterflies_95th_percentile_t_1)",40,0.589105785588475,0.695412103271714,258.870159287352,TRUE
"19day","max_to_max","B29a","butterfly_diff_95th_sqrt ~ s(butterflies_95th_percentile_t_1) + wind_max_gust_t_1",40,0.602732796765247,0.709072905943102,256.388743577566,TRUE
"19day","max_to_max","B29b","butterfly_diff_95th_sqrt ~ s(butterflies_95th_percentile_t_1) + temp_at_max_count_t_1",40,0.540818842407441,0.661259280913453,260.613129731781,TRUE
"19day","max_to_max","B29c","butterfly_diff_95th_sqrt ~ s(butterflies_95th_percentile_t_1) + s(wind_max_gust_t_1)",40,NA,NA,NA,FALSE
"19day","max_to_max","B29d","butterfly_diff_95th_sqrt ~ s(butterflies_95th_percentile_t_1) + s(temp_at_max_count_t_1)",40,0.540737169762573,0.661870201562865,259.723894332276,TRUE
"19day","max_to_max","B30","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_max_t_1) + s(temp_min_t_1)",40,NA,NA,NA,FALSE
"19day","max_to_max","B31","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_at_max_count_t_1) + s(wind_max_gust_t_1)",40,NA,NA,NA,FALSE
"19day","max_to_max","B32","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_at_max_count_t_1) + s(sum_butterflies_direct_sun_t_1)",40,0.518375130446277,0.637990557648587,272.192601360102,TRUE
"19day","max_to_max","B33","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(wind_max_gust_t_1) + s(sum_butterflies_direct_sun_t_1)",40,NA,NA,NA,FALSE
"19day","max_to_max","B34","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_at_max_count_t_1) + s(wind_max_gust_t_1) + s(sum_butterflies_direct_sun_t_1)",40,NA,NA,NA,FALSE
"19day","max_to_max","B35","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_max_t_1) + s(temp_min_t_1) + s(wind_max_gust_t_1) + s(sum_butterflies_direct_sun_t_1)",40,NA,NA,NA,FALSE
"19day","max_to_max","B37","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_max_t_1) + s(temp_min_t_1) + s(temp_at_max_count_t_1) + s(wind_max_gust_t_1) + s(sum_butterflies_direct_sun_t_1)",40,NA,NA,NA,FALSE
"19day","max_to_max","B38","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_at_max_count_t_1 + s(wind_max_gust_t_1) + s(sum_butterflies_direct_sun_t_1)",40,NA,NA,NA,FALSE
"19day","max_to_max","B39","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_at_max_count_t_1) + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",40,0.502699404407946,0.662709550150991,277.758746269578,TRUE
