"x","y","z"
9.52727272727273,34,-1.22637074384913
9.63636363636364,34,-1.37489307764054
9.74545454545455,34,-1.52822848520681
9.85454545454546,34,-1.68621099848674
9.96363636363636,34,-1.84867464941913
10.0727272727273,34,-2.01545346994278
10.1818181818182,34,-2.18638149199649
10.2909090909091,34,-2.36129274751905
10.4,34,-2.54002126844927
10.5090909090909,34,-2.72240108672593
10.6181818181818,34,-2.90826623428784
10.7272727272727,34,-3.0974507430738
10.8363636363636,34,-3.28978864502259
10.9454545454545,34,-3.48511397207303
11.0545454545455,34,-3.68326075616391
11.1636363636364,34,-3.88406302923402
11.2727272727273,34,-4.08735482322217
11.3818181818182,34,-4.29297017006715
11.4909090909091,34,-4.50074310170776
11.6,34,-4.71050765008279
11.7090909090909,34,-4.92209784713105
11.8181818181818,34,-5.13534772479133
11.9272727272727,34,-5.35009131500244
12.0363636363636,34,-5.56616264970316
12.1454545454545,34,-5.7833957608323
12.2545454545455,34,-6.00162468032865
12.3636363636364,34,-6.22068344013101
12.4727272727273,34,-6.44040607217818
12.5818181818182,34,-6.66062660840895
12.6909090909091,34,-6.88117908076214
12.8,34,-7.10189752117652
2,45.3333333333333,3.34716739476388
2.10909090909091,45.3333333333333,2.9595145224489
2.21818181818182,45.3333333333333,2.57464714406052
2.32727272727273,45.3333333333333,2.19535075352534
2.43636363636364,45.3333333333333,1.82441084476995
2.54545454545455,45.3333333333333,1.46461291172096
2.65454545454545,45.3333333333333,1.11874244830496
2.76363636363636,45.3333333333333,0.789584948448553
2.87272727272727,45.3333333333333,0.479925906078334
2.98181818181818,45.3333333333333,0.192550815120904
3.09090909090909,45.3333333333333,-0.0697548304971404
3.2,45.3333333333333,-0.304205536849201
3.30909090909091,45.3333333333333,-0.508015810008677
3.41818181818182,45.3333333333333,-0.67840015604897
3.52727272727273,45.3333333333333,-0.812573081043485
3.63636363636364,45.3333333333333,-0.908254562892727
3.74545454545455,45.3333333333333,-0.967001935308456
3.85454545454545,45.3333333333333,-0.992133024272118
3.96363636363636,45.3333333333333,-0.986974867600468
4.07272727272727,45.3333333333333,-0.95485450311026
4.18181818181818,45.3333333333333,-0.899098968618251
4.29090909090909,45.3333333333333,-0.823035301941194
4.4,45.3333333333333,-0.729990540895845
4.50909090909091,45.3333333333333,-0.623291723298959
4.61818181818182,45.3333333333333,-0.506265886967292
4.72727272727273,45.3333333333333,-0.382240069717598
4.83636363636364,45.3333333333333,-0.254541309366633
4.94545454545455,45.3333333333333,-0.126496643731151
5.05454545454545,45.3333333333333,-0.00143311062790751
5.16363636363636,45.3333333333333,0.117432595613618
5.27272727272727,45.3333333333333,0.228648954759227
5.38181818181818,45.3333333333333,0.332184113657369
5.49090909090909,45.3333333333333,0.428046431797626
5.6,45.3333333333333,0.516244268669581
5.70909090909091,45.3333333333333,0.59678598376282
5.81818181818182,45.3333333333333,0.669679936566925
5.92727272727273,45.3333333333333,0.73493448657148
6.03636363636364,45.3333333333333,0.792557993266067
6.14545454545455,45.3333333333333,0.84255881614027
6.25454545454545,45.3333333333333,0.884945314683675
6.36363636363636,45.3333333333333,0.919725848385862
6.47272727272727,45.3333333333333,0.946908776736417
6.58181818181818,45.3333333333333,0.966502459224922
6.69090909090909,45.3333333333333,0.978515255340961
6.8,45.3333333333333,0.982955524574118
6.90909090909091,45.3333333333333,0.979853154885085
7.01818181818182,45.3333333333333,0.969324148118996
7.12727272727273,45.3333333333333,0.95150603459209
7.23636363636364,45.3333333333333,0.926536344620611
7.34545454545455,45.3333333333333,0.8945526085208
7.45454545454546,45.3333333333333,0.855692356608899
7.56363636363636,45.3333333333333,0.810093119201151
7.67272727272727,45.3333333333333,0.757892426613795
7.78181818181818,45.3333333333333,0.699227809163075
7.89090909090909,45.3333333333333,0.634236797165233
8,45.3333333333333,0.563056920936509
