deployment_id,image_filename,total_butterflies,butterflies_direct_sun,timestamp,date,day_id,complete_day,AR_start
SC10,SC10_20240131072001.JPG,7,0,2024-01-31T07:20:01Z,2024-01-31,SC10-20240131,TRUE,FALSE
SC10,SC10_20240131075001.JPG,7,0,2024-01-31T07:50:01Z,2024-01-31,SC10-20240131,TRUE,FALSE
SC10,SC10_20240131082001.JPG,7,0,2024-01-31T08:20:01Z,2024-01-31,SC10-20240131,TRUE,FALSE
SC10,SC10_20240131085001.JPG,8,0,2024-01-31T08:50:01Z,2024-01-31,SC10-20240131,TRUE,FALSE
SC10,SC10_20240131092001.JPG,5,0,2024-01-31T09:20:01Z,2024-01-31,SC10-20240131,TRUE,FALSE
SC10,SC10_20240131095001.JPG,9,0,2024-01-31T09:50:01Z,2024-01-31,SC10-20240131,TRUE,FALSE
SC10,SC10_20240131102001.JPG,3,0,2024-01-31T10:20:01Z,2024-01-31,SC10-20240131,TRUE,FALSE
SC10,SC10_20240131105001.JPG,1,0,2024-01-31T10:50:01Z,2024-01-31,SC10-20240131,TRUE,FALSE
SC10,SC10_20240131112001.JPG,0,0,2024-01-31T11:20:01Z,2024-01-31,SC10-20240131,TRUE,FALSE
SC10,SC10_20240131115001.JPG,0,0,2024-01-31T11:50:01Z,2024-01-31,SC10-20240131,TRUE,FALSE
SC10,SC10_20240131122001.JPG,0,0,2024-01-31T12:20:01Z,2024-01-31,SC10-20240131,TRUE,FALSE
SC10,SC10_20240131125001.JPG,0,0,2024-01-31T12:50:01Z,2024-01-31,SC10-20240131,TRUE,FALSE
SC10,SC10_20240131132001.JPG,0,0,2024-01-31T13:20:01Z,2024-01-31,SC10-20240131,TRUE,FALSE
SC10,SC10_20240131135001.JPG,0,0,2024-01-31T13:50:01Z,2024-01-31,SC10-20240131,TRUE,FALSE
SC10,SC10_20240131142001.JPG,0,0,2024-01-31T14:20:01Z,2024-01-31,SC10-20240131,TRUE,FALSE
SC10,SC10_20240131145001.JPG,0,0,2024-01-31T14:50:01Z,2024-01-31,SC10-20240131,TRUE,FALSE
SC10,SC10_20240131152001.JPG,0,0,2024-01-31T15:20:01Z,2024-01-31,SC10-20240131,TRUE,FALSE
SC10,SC10_20240131155001.JPG,0,0,2024-01-31T15:50:01Z,2024-01-31,SC10-20240131,TRUE,FALSE
SC10,SC10_20240131162001.JPG,0,0,2024-01-31T16:20:01Z,2024-01-31,SC10-20240131,TRUE,FALSE
SC10,SC10_20240131165001.JPG,0,0,2024-01-31T16:50:01Z,2024-01-31,SC10-20240131,TRUE,FALSE
SC10,SC10_20240131172001.JPG,0,0,2024-01-31T17:20:01Z,2024-01-31,SC10-20240131,TRUE,FALSE
SC12,SC12_20240128070001.JPG,28,0,2024-01-28T07:00:01Z,2024-01-28,SC12-20240128,TRUE,TRUE
SC12,SC12_20240128073000.JPG,37,0,2024-01-28T07:30:00Z,2024-01-28,SC12-20240128,TRUE,FALSE
SC12,SC12_20240128080001.JPG,19,5,2024-01-28T08:00:01Z,2024-01-28,SC12-20240128,TRUE,FALSE
SC12,SC12_20240128083001.JPG,6,6,2024-01-28T08:30:01Z,2024-01-28,SC12-20240128,TRUE,FALSE
SC12,SC12_20240128090001.JPG,6,6,2024-01-28T09:00:01Z,2024-01-28,SC12-20240128,TRUE,FALSE
SC12,SC12_20240128093001.JPG,6,6,2024-01-28T09:30:01Z,2024-01-28,SC12-20240128,TRUE,FALSE
SC12,SC12_20240128100001.JPG,15,15,2024-01-28T10:00:01Z,2024-01-28,SC12-20240128,TRUE,FALSE
SC12,SC12_20240128103001.JPG,5,5,2024-01-28T10:30:01Z,2024-01-28,SC12-20240128,TRUE,FALSE
SC12,SC12_20240128110001.JPG,3,3,2024-01-28T11:00:01Z,2024-01-28,SC12-20240128,TRUE,FALSE
SC12,SC12_20240128113001.JPG,0,0,2024-01-28T11:30:01Z,2024-01-28,SC12-20240128,TRUE,FALSE
SC12,SC12_20240128120001.JPG,0,0,2024-01-28T12:00:01Z,2024-01-28,SC12-20240128,TRUE,FALSE
SC12,SC12_20240128123001.JPG,0,0,2024-01-28T12:30:01Z,2024-01-28,SC12-20240128,TRUE,FALSE
SC12,SC12_20240128130001.JPG,0,0,2024-01-28T13:00:01Z,2024-01-28,SC12-20240128,TRUE,FALSE
SC12,SC12_20240128133001.JPG,0,0,2024-01-28T13:30:01Z,2024-01-28,SC12-20240128,TRUE,FALSE
SC12,SC12_20240128140001.JPG,0,0,2024-01-28T14:00:01Z,2024-01-28,SC12-20240128,TRUE,FALSE
SC12,SC12_20240128143001.JPG,1,1,2024-01-28T14:30:01Z,2024-01-28,SC12-20240128,TRUE,FALSE
SC12,SC12_20240128150001.JPG,0,0,2024-01-28T15:00:01Z,2024-01-28,SC12-20240128,TRUE,FALSE
SC12,SC12_20240128153001.JPG,0,0,2024-01-28T15:30:01Z,2024-01-28,SC12-20240128,TRUE,FALSE
SC12,SC12_20240128160001.JPG,0,0,2024-01-28T16:00:01Z,2024-01-28,SC12-20240128,TRUE,FALSE
SC12,SC12_20240128163001.JPG,4,0,2024-01-28T16:30:01Z,2024-01-28,SC12-20240128,TRUE,FALSE
SC12,SC12_20240128170001.JPG,6,2,2024-01-28T17:00:01Z,2024-01-28,SC12-20240128,TRUE,FALSE
SC12,SC12_20240128173001.JPG,23,0,2024-01-28T17:30:01Z,2024-01-28,SC12-20240128,TRUE,FALSE
SC12,SC12_20240129070001.JPG,15,0,2024-01-29T07:00:01Z,2024-01-29,SC12-20240129,TRUE,TRUE
SC12,SC12_20240129073001.JPG,15,0,2024-01-29T07:30:01Z,2024-01-29,SC12-20240129,TRUE,FALSE
SC12,SC12_20240129080001.JPG,15,13,2024-01-29T08:00:01Z,2024-01-29,SC12-20240129,TRUE,FALSE
SC12,SC12_20240129083001.JPG,13,10,2024-01-29T08:30:01Z,2024-01-29,SC12-20240129,TRUE,FALSE
SC12,SC12_20240129090001.JPG,14,14,2024-01-29T09:00:01Z,2024-01-29,SC12-20240129,TRUE,FALSE
SC12,SC12_20240129093001.JPG,13,13,2024-01-29T09:30:01Z,2024-01-29,SC12-20240129,TRUE,FALSE
SC12,SC12_20240129100001.JPG,4,4,2024-01-29T10:00:01Z,2024-01-29,SC12-20240129,TRUE,FALSE
SC12,SC12_20240129103001.JPG,13,13,2024-01-29T10:30:01Z,2024-01-29,SC12-20240129,TRUE,FALSE
SC12,SC12_20240129110001.JPG,3,3,2024-01-29T11:00:01Z,2024-01-29,SC12-20240129,TRUE,FALSE
SC12,SC12_20240129113001.JPG,4,4,2024-01-29T11:30:01Z,2024-01-29,SC12-20240129,TRUE,FALSE
SC12,SC12_20240129120001.JPG,13,13,2024-01-29T12:00:01Z,2024-01-29,SC12-20240129,TRUE,FALSE
SC12,SC12_20240129123001.JPG,3,3,2024-01-29T12:30:01Z,2024-01-29,SC12-20240129,TRUE,FALSE
SC12,SC12_20240129130001.JPG,2,1,2024-01-29T13:00:01Z,2024-01-29,SC12-20240129,TRUE,FALSE
SC12,SC12_20240129133001.JPG,0,0,2024-01-29T13:30:01Z,2024-01-29,SC12-20240129,TRUE,FALSE
SC12,SC12_20240129140001.JPG,4,2,2024-01-29T14:00:01Z,2024-01-29,SC12-20240129,TRUE,FALSE
SC12,SC12_20240129143001.JPG,5,4,2024-01-29T14:30:01Z,2024-01-29,SC12-20240129,TRUE,FALSE
SC12,SC12_20240129150001.JPG,4,4,2024-01-29T15:00:01Z,2024-01-29,SC12-20240129,TRUE,FALSE
SC12,SC12_20240129153001.JPG,15,0,2024-01-29T15:30:01Z,2024-01-29,SC12-20240129,TRUE,FALSE
SC12,SC12_20240129160001.JPG,33,10,2024-01-29T16:00:01Z,2024-01-29,SC12-20240129,TRUE,FALSE
SC12,SC12_20240129163001.JPG,16,2,2024-01-29T16:30:01Z,2024-01-29,SC12-20240129,TRUE,FALSE
SC12,SC12_20240129170001.JPG,159,24,2024-01-29T17:00:01Z,2024-01-29,SC12-20240129,TRUE,FALSE
SC12,SC12_20240129173001.JPG,72,3,2024-01-29T17:30:01Z,2024-01-29,SC12-20240129,TRUE,FALSE
SC12,SC12_20240130070001.JPG,71,0,2024-01-30T07:00:01Z,2024-01-30,SC12-20240130,TRUE,TRUE
SC12,SC12_20240130073001.JPG,79,11,2024-01-30T07:30:01Z,2024-01-30,SC12-20240130,TRUE,FALSE
SC12,SC12_20240130080001.JPG,76,23,2024-01-30T08:00:01Z,2024-01-30,SC12-20240130,TRUE,FALSE
SC12,SC12_20240130083002.JPG,139,138,2024-01-30T08:30:02Z,2024-01-30,SC12-20240130,TRUE,FALSE
SC12,SC12_20240130090001.JPG,51,49,2024-01-30T09:00:01Z,2024-01-30,SC12-20240130,TRUE,FALSE
SC12,SC12_20240130093001.JPG,133,128,2024-01-30T09:30:01Z,2024-01-30,SC12-20240130,TRUE,FALSE
SC12,SC12_20240130100001.JPG,52,46,2024-01-30T10:00:01Z,2024-01-30,SC12-20240130,TRUE,FALSE
SC12,SC12_20240130103001.JPG,143,100,2024-01-30T10:30:01Z,2024-01-30,SC12-20240130,TRUE,FALSE
SC12,SC12_20240130110001.JPG,52,47,2024-01-30T11:00:01Z,2024-01-30,SC12-20240130,TRUE,FALSE
SC12,SC12_20240130113001.JPG,51,18,2024-01-30T11:30:01Z,2024-01-30,SC12-20240130,TRUE,FALSE
SC12,SC12_20240130120001.JPG,42,0,2024-01-30T12:00:01Z,2024-01-30,SC12-20240130,TRUE,FALSE
SC12,SC12_20240130123001.JPG,38,0,2024-01-30T12:30:01Z,2024-01-30,SC12-20240130,TRUE,FALSE
SC12,SC12_20240130130001.JPG,25,0,2024-01-30T13:00:01Z,2024-01-30,SC12-20240130,TRUE,FALSE
SC12,SC12_20240130133001.JPG,16,0,2024-01-30T13:30:01Z,2024-01-30,SC12-20240130,TRUE,FALSE
SC12,SC12_20240130140001.JPG,19,3,2024-01-30T14:00:01Z,2024-01-30,SC12-20240130,TRUE,FALSE
SC12,SC12_20240130143001.JPG,59,1,2024-01-30T14:30:01Z,2024-01-30,SC12-20240130,TRUE,FALSE
SC12,SC12_20240130150001.JPG,59,1,2024-01-30T15:00:01Z,2024-01-30,SC12-20240130,TRUE,FALSE
SC12,SC12_20240130153001.JPG,51,1,2024-01-30T15:30:01Z,2024-01-30,SC12-20240130,TRUE,FALSE
SC12,SC12_20240130160001.JPG,48,1,2024-01-30T16:00:01Z,2024-01-30,SC12-20240130,TRUE,FALSE
SC12,SC12_20240130163001.JPG,49,2,2024-01-30T16:30:01Z,2024-01-30,SC12-20240130,TRUE,FALSE
SC12,SC12_20240130170001.JPG,51,3,2024-01-30T17:00:01Z,2024-01-30,SC12-20240130,TRUE,FALSE
SC12,SC12_20240130173001.JPG,52,12,2024-01-30T17:30:01Z,2024-01-30,SC12-20240130,TRUE,FALSE
SC12,SC12_20240131070001.JPG,47,0,2024-01-31T07:00:01Z,2024-01-31,SC12-20240131,TRUE,TRUE
SC12,SC12_20240131073001.JPG,47,1,2024-01-31T07:30:01Z,2024-01-31,SC12-20240131,TRUE,FALSE
SC12,SC12_20240131080001.JPG,133,0,2024-01-31T08:00:01Z,2024-01-31,SC12-20240131,TRUE,FALSE
SC12,SC12_20240131083001.JPG,55,2,2024-01-31T08:30:01Z,2024-01-31,SC12-20240131,TRUE,FALSE
SC12,SC12_20240131090001.JPG,51,0,2024-01-31T09:00:01Z,2024-01-31,SC12-20240131,TRUE,FALSE
SC12,SC12_20240131093001.JPG,149,10,2024-01-31T09:30:01Z,2024-01-31,SC12-20240131,TRUE,FALSE
SC12,SC12_20240131100001.JPG,36,4,2024-01-31T10:00:01Z,2024-01-31,SC12-20240131,TRUE,FALSE
SC12,SC12_20240131103001.JPG,32,0,2024-01-31T10:30:01Z,2024-01-31,SC12-20240131,TRUE,FALSE
SC12,SC12_20240131110001.JPG,20,0,2024-01-31T11:00:01Z,2024-01-31,SC12-20240131,TRUE,FALSE
SC12,SC12_20240131113001.JPG,25,0,2024-01-31T11:30:01Z,2024-01-31,SC12-20240131,TRUE,FALSE
SC12,SC12_20240131120001.JPG,28,0,2024-01-31T12:00:01Z,2024-01-31,SC12-20240131,TRUE,FALSE
SC12,SC12_20240131123001.JPG,27,0,2024-01-31T12:30:01Z,2024-01-31,SC12-20240131,TRUE,FALSE
SC12,SC12_20240131130001.JPG,35,1,2024-01-31T13:00:01Z,2024-01-31,SC12-20240131,TRUE,FALSE
SC12,SC12_20240131133001.JPG,15,0,2024-01-31T13:30:01Z,2024-01-31,SC12-20240131,TRUE,FALSE
SC12,SC12_20240131140001.JPG,27,0,2024-01-31T14:00:01Z,2024-01-31,SC12-20240131,TRUE,FALSE
SC12,SC12_20240131143001.JPG,15,0,2024-01-31T14:30:01Z,2024-01-31,SC12-20240131,TRUE,FALSE
SC12,SC12_20240131150001.JPG,24,0,2024-01-31T15:00:01Z,2024-01-31,SC12-20240131,TRUE,FALSE
SC12,SC12_20240131153001.JPG,27,0,2024-01-31T15:30:01Z,2024-01-31,SC12-20240131,TRUE,FALSE
SC12,SC12_20240131160001.JPG,24,0,2024-01-31T16:00:01Z,2024-01-31,SC12-20240131,TRUE,FALSE
SC12,SC12_20240131163000.JPG,15,0,2024-01-31T16:30:00Z,2024-01-31,SC12-20240131,TRUE,FALSE
SC12,SC12_20240131170001.JPG,15,0,2024-01-31T17:00:01Z,2024-01-31,SC12-20240131,TRUE,FALSE
SC12,SC12_20240131173001.JPG,23,0,2024-01-31T17:30:01Z,2024-01-31,SC12-20240131,TRUE,FALSE
SC12,SC12_20240201070001.JPG,8,0,2024-02-01T07:00:01Z,2024-02-01,SC12-20240201,TRUE,TRUE
SC12,SC12_20240201073001.JPG,8,0,2024-02-01T07:30:01Z,2024-02-01,SC12-20240201,TRUE,FALSE
SC12,SC12_20240201080001.JPG,8,0,2024-02-01T08:00:01Z,2024-02-01,SC12-20240201,TRUE,FALSE
SC12,SC12_20240201083001.JPG,9,0,2024-02-01T08:30:01Z,2024-02-01,SC12-20240201,TRUE,FALSE
SC12,SC12_20240201090001.JPG,9,4,2024-02-01T09:00:01Z,2024-02-01,SC12-20240201,TRUE,FALSE
SC12,SC12_20240201093000.JPG,9,0,2024-02-01T09:30:00Z,2024-02-01,SC12-20240201,TRUE,FALSE
SC12,SC12_20240201100001.JPG,10,0,2024-02-01T10:00:01Z,2024-02-01,SC12-20240201,TRUE,FALSE
SC12,SC12_20240201103001.JPG,10,0,2024-02-01T10:30:01Z,2024-02-01,SC12-20240201,TRUE,FALSE
SC12,SC12_20240201110001.JPG,7,6,2024-02-01T11:00:01Z,2024-02-01,SC12-20240201,TRUE,FALSE
SC12,SC12_20240201113001.JPG,6,6,2024-02-01T11:30:01Z,2024-02-01,SC12-20240201,TRUE,FALSE
SC12,SC12_20240201120001.JPG,9,4,2024-02-01T12:00:01Z,2024-02-01,SC12-20240201,TRUE,FALSE
SC12,SC12_20240201123001.JPG,7,6,2024-02-01T12:30:01Z,2024-02-01,SC12-20240201,TRUE,FALSE
SC12,SC12_20240201130001.JPG,6,2,2024-02-01T13:00:01Z,2024-02-01,SC12-20240201,TRUE,FALSE
SC12,SC12_20240201133001.JPG,4,2,2024-02-01T13:30:01Z,2024-02-01,SC12-20240201,TRUE,FALSE
SC12,SC12_20240201140001.JPG,5,2,2024-02-01T14:00:01Z,2024-02-01,SC12-20240201,TRUE,FALSE
SC12,SC12_20240201143001.JPG,12,10,2024-02-01T14:30:01Z,2024-02-01,SC12-20240201,TRUE,FALSE
SC12,SC12_20240201150001.JPG,21,20,2024-02-01T15:00:01Z,2024-02-01,SC12-20240201,TRUE,FALSE
SC12,SC12_20240201153001.JPG,29,1,2024-02-01T15:30:01Z,2024-02-01,SC12-20240201,TRUE,FALSE
SC12,SC12_20240201160001.JPG,26,2,2024-02-01T16:00:01Z,2024-02-01,SC12-20240201,TRUE,FALSE
SC12,SC12_20240201163001.JPG,26,3,2024-02-01T16:30:01Z,2024-02-01,SC12-20240201,TRUE,FALSE
SC12,SC12_20240201170001.JPG,26,0,2024-02-01T17:00:01Z,2024-02-01,SC12-20240201,TRUE,FALSE
SC12,SC12_20240201173001.JPG,25,0,2024-02-01T17:30:01Z,2024-02-01,SC12-20240201,TRUE,FALSE
SC12,SC12_20240202070001.JPG,26,0,2024-02-02T07:00:01Z,2024-02-02,SC12-20240202,TRUE,TRUE
SC12,SC12_20240202073001.JPG,26,0,2024-02-02T07:30:01Z,2024-02-02,SC12-20240202,TRUE,FALSE
SC12,SC12_20240202080001.JPG,35,0,2024-02-02T08:00:01Z,2024-02-02,SC12-20240202,TRUE,FALSE
SC12,SC12_20240202083001.JPG,33,33,2024-02-02T08:30:01Z,2024-02-02,SC12-20240202,TRUE,FALSE
SC12,SC12_20240202090001.JPG,16,16,2024-02-02T09:00:01Z,2024-02-02,SC12-20240202,TRUE,FALSE
SC12,SC12_20240202093001.JPG,15,14,2024-02-02T09:30:01Z,2024-02-02,SC12-20240202,TRUE,FALSE
SC12,SC12_20240202100001.JPG,16,14,2024-02-02T10:00:01Z,2024-02-02,SC12-20240202,TRUE,FALSE
SC12,SC12_20240202103001.JPG,16,14,2024-02-02T10:30:01Z,2024-02-02,SC12-20240202,TRUE,FALSE
SC12,SC12_20240202110001.JPG,26,25,2024-02-02T11:00:01Z,2024-02-02,SC12-20240202,TRUE,FALSE
SC12,SC12_20240202113001.JPG,17,15,2024-02-02T11:30:01Z,2024-02-02,SC12-20240202,TRUE,FALSE
SC12,SC12_20240202120001.JPG,16,15,2024-02-02T12:00:01Z,2024-02-02,SC12-20240202,TRUE,FALSE
SC12,SC12_20240202123001.JPG,24,12,2024-02-02T12:30:01Z,2024-02-02,SC12-20240202,TRUE,FALSE
SC12,SC12_20240202130001.JPG,26,2,2024-02-02T13:00:01Z,2024-02-02,SC12-20240202,TRUE,FALSE
SC12,SC12_20240202133001.JPG,15,15,2024-02-02T13:30:01Z,2024-02-02,SC12-20240202,TRUE,FALSE
SC12,SC12_20240202140001.JPG,8,2,2024-02-02T14:00:01Z,2024-02-02,SC12-20240202,TRUE,FALSE
SC12,SC12_20240202143001.JPG,15,12,2024-02-02T14:30:01Z,2024-02-02,SC12-20240202,TRUE,FALSE
SC12,SC12_20240202150001.JPG,16,3,2024-02-02T15:00:01Z,2024-02-02,SC12-20240202,TRUE,FALSE
SC12,SC12_20240202153001.JPG,15,2,2024-02-02T15:30:01Z,2024-02-02,SC12-20240202,TRUE,FALSE
SC12,SC12_20240202160001.JPG,16,2,2024-02-02T16:00:01Z,2024-02-02,SC12-20240202,TRUE,FALSE
SC12,SC12_20240202163001.JPG,15,2,2024-02-02T16:30:01Z,2024-02-02,SC12-20240202,TRUE,FALSE
SC12,SC12_20240202170001.JPG,8,2,2024-02-02T17:00:01Z,2024-02-02,SC12-20240202,TRUE,FALSE
SC12,SC12_20240202173001.JPG,15,2,2024-02-02T17:30:01Z,2024-02-02,SC12-20240202,TRUE,FALSE
SC12,SC12_20240203070001.JPG,17,1,2024-02-03T07:00:01Z,2024-02-03,SC12-20240203,TRUE,TRUE
SC12,SC12_20240203073001.JPG,17,1,2024-02-03T07:30:01Z,2024-02-03,SC12-20240203,TRUE,FALSE
SC12,SC12_20240203080001.JPG,16,1,2024-02-03T08:00:01Z,2024-02-03,SC12-20240203,TRUE,FALSE
SC12,SC12_20240203083001.JPG,16,15,2024-02-03T08:30:01Z,2024-02-03,SC12-20240203,TRUE,FALSE
SC12,SC12_20240203090001.JPG,17,2,2024-02-03T09:00:01Z,2024-02-03,SC12-20240203,TRUE,FALSE
SC12,SC12_20240203093001.JPG,17,1,2024-02-03T09:30:01Z,2024-02-03,SC12-20240203,TRUE,FALSE
SC12,SC12_20240203100001.JPG,17,0,2024-02-03T10:00:01Z,2024-02-03,SC12-20240203,TRUE,FALSE
SC12,SC12_20240203103001.JPG,17,0,2024-02-03T10:30:01Z,2024-02-03,SC12-20240203,TRUE,FALSE
SC12,SC12_20240203110001.JPG,17,0,2024-02-03T11:00:01Z,2024-02-03,SC12-20240203,TRUE,FALSE
SC12,SC12_20240203113001.JPG,26,0,2024-02-03T11:30:01Z,2024-02-03,SC12-20240203,TRUE,FALSE
SC12,SC12_20240203120001.JPG,26,0,2024-02-03T12:00:01Z,2024-02-03,SC12-20240203,TRUE,FALSE
SC12,SC12_20240203123001.JPG,18,0,2024-02-03T12:30:01Z,2024-02-03,SC12-20240203,TRUE,FALSE
SC12,SC12_20240203130001.JPG,18,0,2024-02-03T13:00:01Z,2024-02-03,SC12-20240203,TRUE,FALSE
SC12,SC12_20240203133001.JPG,18,0,2024-02-03T13:30:01Z,2024-02-03,SC12-20240203,TRUE,FALSE
SC12,SC12_20240203140001.JPG,8,0,2024-02-03T14:00:01Z,2024-02-03,SC12-20240203,TRUE,FALSE
SC12,SC12_20240203143001.JPG,18,0,2024-02-03T14:30:01Z,2024-02-03,SC12-20240203,TRUE,FALSE
SC12,SC12_20240203150001.JPG,18,0,2024-02-03T15:00:01Z,2024-02-03,SC12-20240203,TRUE,FALSE
SC12,SC12_20240203153001.JPG,18,1,2024-02-03T15:30:01Z,2024-02-03,SC12-20240203,TRUE,FALSE
SC12,SC12_20240203160001.JPG,18,0,2024-02-03T16:00:01Z,2024-02-03,SC12-20240203,TRUE,FALSE
SC12,SC12_20240203163001.JPG,16,0,2024-02-03T16:30:01Z,2024-02-03,SC12-20240203,TRUE,FALSE
SC12,SC12_20240203170001.JPG,15,0,2024-02-03T17:00:01Z,2024-02-03,SC12-20240203,TRUE,FALSE
SC12,SC12_20240203173001.JPG,15,0,2024-02-03T17:30:01Z,2024-02-03,SC12-20240203,TRUE,FALSE
SC2,SC2_20231118063001.JPG,120,0,2023-11-18T06:30:01Z,2023-11-18,SC2-20231118,TRUE,TRUE
SC2,SC2_20231118070001.JPG,108,0,2023-11-18T07:00:01Z,2023-11-18,SC2-20231118,TRUE,FALSE
SC2,SC2_20231118073001.JPG,98,0,2023-11-18T07:30:01Z,2023-11-18,SC2-20231118,TRUE,FALSE
SC2,SC2_20231118080001.JPG,110,0,2023-11-18T08:00:01Z,2023-11-18,SC2-20231118,TRUE,FALSE
SC2,SC2_20231118083001.JPG,106,0,2023-11-18T08:30:01Z,2023-11-18,SC2-20231118,TRUE,FALSE
SC2,SC2_20231118090001.JPG,111,0,2023-11-18T09:00:01Z,2023-11-18,SC2-20231118,TRUE,FALSE
SC2,SC2_20231118093001.JPG,86,0,2023-11-18T09:30:01Z,2023-11-18,SC2-20231118,TRUE,FALSE
SC2,SC2_20231118100001.JPG,91,0,2023-11-18T10:00:01Z,2023-11-18,SC2-20231118,TRUE,FALSE
SC2,SC2_20231118103001.JPG,95,0,2023-11-18T10:30:01Z,2023-11-18,SC2-20231118,TRUE,FALSE
SC2,SC2_20231118110001.JPG,92,34,2023-11-18T11:00:01Z,2023-11-18,SC2-20231118,TRUE,FALSE
SC2,SC2_20231118113001.JPG,65,0,2023-11-18T11:30:01Z,2023-11-18,SC2-20231118,TRUE,FALSE
SC2,SC2_20231118120001.JPG,88,0,2023-11-18T12:00:01Z,2023-11-18,SC2-20231118,TRUE,FALSE
SC2,SC2_20231118123001.JPG,103,0,2023-11-18T12:30:01Z,2023-11-18,SC2-20231118,TRUE,FALSE
SC2,SC2_20231118130001.JPG,94,0,2023-11-18T13:00:01Z,2023-11-18,SC2-20231118,TRUE,FALSE
SC2,SC2_20231118133001.JPG,86,0,2023-11-18T13:30:01Z,2023-11-18,SC2-20231118,TRUE,FALSE
SC2,SC2_20231118140001.JPG,81,0,2023-11-18T14:00:01Z,2023-11-18,SC2-20231118,TRUE,FALSE
SC2,SC2_20231118143001.JPG,76,0,2023-11-18T14:30:01Z,2023-11-18,SC2-20231118,TRUE,FALSE
SC2,SC2_20231118150001.JPG,68,0,2023-11-18T15:00:01Z,2023-11-18,SC2-20231118,TRUE,FALSE
SC2,SC2_20231118153001.JPG,68,0,2023-11-18T15:30:01Z,2023-11-18,SC2-20231118,TRUE,FALSE
SC2,SC2_20231118160001.JPG,76,0,2023-11-18T16:00:01Z,2023-11-18,SC2-20231118,TRUE,FALSE
SC2,SC2_20231118163001.JPG,87,0,2023-11-18T16:30:01Z,2023-11-18,SC2-20231118,TRUE,FALSE
SC2,SC2_20231118170001.JPG,75,0,2023-11-18T17:00:01Z,2023-11-18,SC2-20231118,TRUE,FALSE
SC4,SC4_20231204070001.JPG,318,0,2023-12-04T07:00:01Z,2023-12-04,SC4-20231204,TRUE,TRUE
SC4,SC4_20231204073001.JPG,329,0,2023-12-04T07:30:01Z,2023-12-04,SC4-20231204,TRUE,FALSE
SC4,SC4_20231204080001.JPG,497,5,2023-12-04T08:00:01Z,2023-12-04,SC4-20231204,TRUE,FALSE
SC4,SC4_20231204083001.JPG,315,0,2023-12-04T08:30:01Z,2023-12-04,SC4-20231204,TRUE,FALSE
SC4,SC4_20231204090001.JPG,200,67,2023-12-04T09:00:01Z,2023-12-04,SC4-20231204,TRUE,FALSE
SC4,SC4_20231204093001.JPG,569,27,2023-12-04T09:30:01Z,2023-12-04,SC4-20231204,TRUE,FALSE
SC4,SC4_20231204100001.JPG,270,150,2023-12-04T10:00:01Z,2023-12-04,SC4-20231204,TRUE,FALSE
SC4,SC4_20231204103001.JPG,25,25,2023-12-04T10:30:01Z,2023-12-04,SC4-20231204,TRUE,FALSE
SC4,SC4_20231204110001.JPG,5,5,2023-12-04T11:00:01Z,2023-12-04,SC4-20231204,TRUE,FALSE
SC4,SC4_20231204113001.JPG,35,35,2023-12-04T11:30:01Z,2023-12-04,SC4-20231204,TRUE,FALSE
SC4,SC4_20231204120001.JPG,67,7,2023-12-04T12:00:01Z,2023-12-04,SC4-20231204,TRUE,FALSE
SC4,SC4_20231204123001.JPG,157,23,2023-12-04T12:30:01Z,2023-12-04,SC4-20231204,TRUE,FALSE
SC4,SC4_20231204130001.JPG,164,33,2023-12-04T13:00:01Z,2023-12-04,SC4-20231204,TRUE,FALSE
SC4,SC4_20231204133001.JPG,193,0,2023-12-04T13:30:01Z,2023-12-04,SC4-20231204,TRUE,FALSE
SC4,SC4_20231204140001.JPG,286,0,2023-12-04T14:00:01Z,2023-12-04,SC4-20231204,TRUE,FALSE
SC4,SC4_20231204143001.JPG,215,0,2023-12-04T14:30:01Z,2023-12-04,SC4-20231204,TRUE,FALSE
SC4,SC4_20231204150001.JPG,217,0,2023-12-04T15:00:01Z,2023-12-04,SC4-20231204,TRUE,FALSE
SC4,SC4_20231204153001.JPG,205,0,2023-12-04T15:30:01Z,2023-12-04,SC4-20231204,TRUE,FALSE
SC4,SC4_20231204160001.JPG,229,0,2023-12-04T16:00:01Z,2023-12-04,SC4-20231204,TRUE,FALSE
SC4,SC4_20231204163001.JPG,210,0,2023-12-04T16:30:01Z,2023-12-04,SC4-20231204,TRUE,FALSE
SC4,SC4_20231204170001.JPG,197,0,2023-12-04T17:00:01Z,2023-12-04,SC4-20231204,TRUE,FALSE
SC4,SC4_20231205070001.JPG,193,0,2023-12-05T07:00:01Z,2023-12-05,SC4-20231205,TRUE,TRUE
SC4,SC4_20231205073001.JPG,185,0,2023-12-05T07:30:01Z,2023-12-05,SC4-20231205,TRUE,FALSE
SC4,SC4_20231205080001.JPG,174,16,2023-12-05T08:00:01Z,2023-12-05,SC4-20231205,TRUE,FALSE
SC4,SC4_20231205083001.JPG,187,14,2023-12-05T08:30:01Z,2023-12-05,SC4-20231205,TRUE,FALSE
SC4,SC4_20231205090001.JPG,149,17,2023-12-05T09:00:01Z,2023-12-05,SC4-20231205,TRUE,FALSE
SC4,SC4_20231205093001.JPG,55,25,2023-12-05T09:30:01Z,2023-12-05,SC4-20231205,TRUE,FALSE
SC4,SC4_20231205100001.JPG,26,16,2023-12-05T10:00:01Z,2023-12-05,SC4-20231205,TRUE,FALSE
