deployment_id,image_filename,total_butterflies,butterflies_direct_sun,timestamp_str,timestamp
SC1,SC1_20231214100001.JPG,0,0,20231214100001,2023-12-14T10:00:01Z
SC1,SC1_20231214103001.JPG,0,0,20231214103001,2023-12-14T10:30:01Z
SC1,SC1_20231214110001.JPG,0,0,20231214110001,2023-12-14T11:00:01Z
SC1,SC1_20231214113001.JPG,0,0,20231214113001,2023-12-14T11:30:01Z
SC1,SC1_20231214120001.JPG,0,0,20231214120001,2023-12-14T12:00:01Z
SC1,SC1_20231214123001.JPG,0,0,20231214123001,2023-12-14T12:30:01Z
SC1,SC1_20231214130001.JPG,0,0,20231214130001,2023-12-14T13:00:01Z
SC1,SC1_20231214133001.JPG,0,0,20231214133001,2023-12-14T13:30:01Z
SC1,SC1_20231214140001.JPG,0,0,20231214140001,2023-12-14T14:00:01Z
SC1,SC1_20231214143001.JPG,0,0,20231214143001,2023-12-14T14:30:01Z
SC1,SC1_20231214150001.JPG,0,0,20231214150001,2023-12-14T15:00:01Z
SC1,SC1_20231214153001.JPG,0,0,20231214153001,2023-12-14T15:30:01Z
SC1,SC1_20231214160001.JPG,0,0,20231214160001,2023-12-14T16:00:01Z
SC1,SC1_20231214163001.JPG,0,0,20231214163001,2023-12-14T16:30:01Z
SC1,SC1_20231214170001.JPG,0,0,20231214170001,2023-12-14T17:00:01Z
SC1,SC1_20231214173001.JPG,0,0,20231214173001,2023-12-14T17:30:01Z
SC1,SC1_20231214180001.JPG,0,0,20231214180001,2023-12-14T18:00:01Z
SC1,SC1_20231214183001.JPG,0,0,20231214183001,2023-12-14T18:30:01Z
SC1,SC1_20231214190001.JPG,0,0,20231214190001,2023-12-14T19:00:01Z
SC1,SC1_20231214193001.JPG,0,0,20231214193001,2023-12-14T19:30:01Z
SC1,SC1_20231214200001.JPG,0,0,20231214200001,2023-12-14T20:00:01Z
SC1,SC1_20231214203001.JPG,0,0,20231214203001,2023-12-14T20:30:01Z
SC1,SC1_20231214210000.JPG,0,0,20231214210000,2023-12-14T21:00:00Z
SC1,SC1_20231214213001.JPG,0,0,20231214213001,2023-12-14T21:30:01Z
SC1,SC1_20231214220001.JPG,0,0,20231214220001,2023-12-14T22:00:01Z
SC1,SC1_20231214223001.JPG,0,0,20231214223001,2023-12-14T22:30:01Z
SC1,SC1_20231214230001.JPG,0,0,20231214230001,2023-12-14T23:00:01Z
SC1,SC1_20231214233001.JPG,0,0,20231214233001,2023-12-14T23:30:01Z
SC1,SC1_20231215000001.JPG,0,0,20231215000001,2023-12-15T00:00:01Z
SC1,SC1_20231215003001.JPG,0,0,20231215003001,2023-12-15T00:30:01Z
SC1,SC1_20231215010001.JPG,0,0,20231215010001,2023-12-15T01:00:01Z
SC1,SC1_20231215013001.JPG,0,0,20231215013001,2023-12-15T01:30:01Z
SC1,SC1_20231215020001.JPG,0,0,20231215020001,2023-12-15T02:00:01Z
SC1,SC1_20231215023001.JPG,0,0,20231215023001,2023-12-15T02:30:01Z
SC1,SC1_20231215030001.JPG,0,0,20231215030001,2023-12-15T03:00:01Z
SC1,SC1_20231215033001.JPG,0,0,20231215033001,2023-12-15T03:30:01Z
SC1,SC1_20231215040001.JPG,0,0,20231215040001,2023-12-15T04:00:01Z
SC1,SC1_20231215043001.JPG,0,0,20231215043001,2023-12-15T04:30:01Z
SC1,SC1_20231215050001.JPG,0,0,20231215050001,2023-12-15T05:00:01Z
SC1,SC1_20231215053001.JPG,0,0,20231215053001,2023-12-15T05:30:01Z
SC1,SC1_20231215060001.JPG,0,0,20231215060001,2023-12-15T06:00:01Z
SC1,SC1_20231215063001.JPG,0,0,20231215063001,2023-12-15T06:30:01Z
SC1,SC1_20231215070002.JPG,0,0,20231215070002,2023-12-15T07:00:02Z
SC1,SC1_20231215073001.JPG,0,0,20231215073001,2023-12-15T07:30:01Z
SC1,SC1_20231215080001.JPG,0,0,20231215080001,2023-12-15T08:00:01Z
SC1,SC1_20231215083001.JPG,0,0,20231215083001,2023-12-15T08:30:01Z
SC1,SC1_20231215090001.JPG,0,0,20231215090001,2023-12-15T09:00:01Z
SC1,SC1_20231215093001.JPG,0,0,20231215093001,2023-12-15T09:30:01Z
SC1,SC1_20231215100001.JPG,0,0,20231215100001,2023-12-15T10:00:01Z
SC1,SC1_20231215103001.JPG,0,0,20231215103001,2023-12-15T10:30:01Z
SC1,SC1_20231215110001.JPG,0,0,20231215110001,2023-12-15T11:00:01Z
SC10,SC10_20240105160605.JPG,0,0,20240105160605,2024-01-05T16:06:05Z
SC10,SC10_20240105163603.JPG,0,0,20240105163603,2024-01-05T16:36:03Z
SC10,SC10_20240105170604.JPG,0,0,20240105170604,2024-01-05T17:06:04Z
SC10,SC10_20240105173604.JPG,0,0,20240105173604,2024-01-05T17:36:04Z
SC10,SC10_20240106070604.JPG,0,0,20240106070604,2024-01-06T07:06:04Z
SC10,SC10_20240106073604.JPG,0,0,20240106073604,2024-01-06T07:36:04Z
SC10,SC10_20240106080604.JPG,0,0,20240106080604,2024-01-06T08:06:04Z
SC10,SC10_20240106083604.JPG,0,0,20240106083604,2024-01-06T08:36:04Z
SC10,SC10_20240106090604.JPG,0,0,20240106090604,2024-01-06T09:06:04Z
SC10,SC10_20240106093604.JPG,0,0,20240106093604,2024-01-06T09:36:04Z
SC10,SC10_20240106100604.JPG,0,0,20240106100604,2024-01-06T10:06:04Z
SC10,SC10_20240106103604.JPG,0,0,20240106103604,2024-01-06T10:36:04Z
SC10,SC10_20240106110604.JPG,0,0,20240106110604,2024-01-06T11:06:04Z
SC10,SC10_20240106113604.JPG,0,0,20240106113604,2024-01-06T11:36:04Z
SC10,SC10_20240106120604.JPG,1,1,20240106120604,2024-01-06T12:06:04Z
SC10,SC10_20240106123604.JPG,4,4,20240106123604,2024-01-06T12:36:04Z
SC10,SC10_20240106130604.JPG,3,3,20240106130604,2024-01-06T13:06:04Z
SC10,SC10_20240106133604.JPG,25,0,20240106133604,2024-01-06T13:36:04Z
SC10,SC10_20240106140604.JPG,19,0,20240106140604,2024-01-06T14:06:04Z
SC10,SC10_20240106143604.JPG,30,0,20240106143604,2024-01-06T14:36:04Z
SC10,SC10_20240106150604.JPG,20,0,20240106150604,2024-01-06T15:06:04Z
SC10,SC10_20240106153604.JPG,19,0,20240106153604,2024-01-06T15:36:04Z
SC10,SC10_20240106160604.JPG,39,0,20240106160604,2024-01-06T16:06:04Z
SC10,SC10_20240106163604.JPG,28,0,20240106163604,2024-01-06T16:36:04Z
SC10,SC10_20240106170604.JPG,15,0,20240106170604,2024-01-06T17:06:04Z
SC10,SC10_20240106173605.JPG,0,0,20240106173605,2024-01-06T17:36:05Z
SC10,SC10_20240107070604.JPG,10,0,20240107070604,2024-01-07T07:06:04Z
SC10,SC10_20240107073604.JPG,10,0,20240107073604,2024-01-07T07:36:04Z
SC10,SC10_20240107080604.JPG,9,0,20240107080604,2024-01-07T08:06:04Z
SC10,SC10_20240107083604.JPG,4,0,20240107083604,2024-01-07T08:36:04Z
SC10,SC10_20240107090604.JPG,4,2,20240107090604,2024-01-07T09:06:04Z
SC10,SC10_20240107093604.JPG,7,7,20240107093604,2024-01-07T09:36:04Z
SC10,SC10_20240107100604.JPG,3,3,20240107100604,2024-01-07T10:06:04Z
SC10,SC10_20240107103604.JPG,NA,NA,20240107103604,2024-01-07T10:36:04Z
SC10,SC10_20240107110604.JPG,0,0,20240107110604,2024-01-07T11:06:04Z
SC10,SC10_20240107113604.JPG,0,0,20240107113604,2024-01-07T11:36:04Z
SC10,SC10_20240107120604.JPG,5,5,20240107120604,2024-01-07T12:06:04Z
SC10,SC10_20240107123604.JPG,8,8,20240107123604,2024-01-07T12:36:04Z
SC10,SC10_20240107130604.JPG,34,34,20240107130604,2024-01-07T13:06:04Z
SC10,SC10_20240107133604.JPG,39,39,20240107133604,2024-01-07T13:36:04Z
SC10,SC10_20240107140604.JPG,77,4,20240107140604,2024-01-07T14:06:04Z
SC10,SC10_20240107143604.JPG,59,2,20240107143604,2024-01-07T14:36:04Z
SC10,SC10_20240107150604.JPG,68,0,20240107150604,2024-01-07T15:06:04Z
SC10,SC10_20240107153604.JPG,78,0,20240107153604,2024-01-07T15:36:04Z
SC10,SC10_20240107160604.JPG,68,0,20240107160604,2024-01-07T16:06:04Z
SC10,SC10_20240107163604.JPG,69,0,20240107163604,2024-01-07T16:36:04Z
SC10,SC10_20240107170604.JPG,58,0,20240107170604,2024-01-07T17:06:04Z
SC10,SC10_20240108070604.JPG,60,0,20240108070604,2024-01-08T07:06:04Z
SC10,SC10_20240108073604.JPG,69,0,20240108073604,2024-01-08T07:36:04Z
SC10,SC10_20240108080604.JPG,61,0,20240108080604,2024-01-08T08:06:04Z
SC10,SC10_20240108083604.JPG,68,0,20240108083604,2024-01-08T08:36:04Z
SC10,SC10_20240108090604.JPG,28,0,20240108090604,2024-01-08T09:06:04Z
SC10,SC10_20240108093604.JPG,49,7,20240108093604,2024-01-08T09:36:04Z
SC10,SC10_20240108100604.JPG,46,46,20240108100604,2024-01-08T10:06:04Z
SC10,SC10_20240108103604.JPG,46,46,20240108103604,2024-01-08T10:36:04Z
SC10,SC10_20240108110604.JPG,36,36,20240108110604,2024-01-08T11:06:04Z
SC10,SC10_20240108113604.JPG,20,20,20240108113604,2024-01-08T11:36:04Z
SC10,SC10_20240108120604.JPG,47,0,20240108120604,2024-01-08T12:06:04Z
SC10,SC10_20240108123604.JPG,9,9,20240108123604,2024-01-08T12:36:04Z
SC10,SC10_20240108130604.JPG,66,2,20240108130604,2024-01-08T13:06:04Z
SC10,SC10_20240108133604.JPG,66,4,20240108133604,2024-01-08T13:36:04Z
SC10,SC10_20240108140604.JPG,80,3,20240108140604,2024-01-08T14:06:04Z
SC10,SC10_20240108143604.JPG,108,3,20240108143604,2024-01-08T14:36:04Z
SC10,SC10_20240108150604.JPG,130,0,20240108150604,2024-01-08T15:06:04Z
SC10,SC10_20240108153604.JPG,91,0,20240108153604,2024-01-08T15:36:04Z
SC10,SC10_20240108160604.JPG,127,0,20240108160604,2024-01-08T16:06:04Z
SC10,SC10_20240108163604.JPG,127,0,20240108163604,2024-01-08T16:36:04Z
SC10,SC10_20240108170604.JPG,110,0,20240108170604,2024-01-08T17:06:04Z
SC10,SC10_20240109070604.JPG,109,0,20240109070604,2024-01-09T07:06:04Z
SC10,SC10_20240109073604.JPG,109,0,20240109073604,2024-01-09T07:36:04Z
SC10,SC10_20240109080604.JPG,109,0,20240109080604,2024-01-09T08:06:04Z
SC10,SC10_20240109083604.JPG,108,0,20240109083604,2024-01-09T08:36:04Z
SC10,SC10_20240109090604.JPG,65,1,20240109090604,2024-01-09T09:06:04Z
SC10,SC10_20240109093604.JPG,88,4,20240109093604,2024-01-09T09:36:04Z
SC10,SC10_20240109100604.JPG,64,64,20240109100604,2024-01-09T10:06:04Z
SC10,SC10_20240109103604.JPG,77,77,20240109103604,2024-01-09T10:36:04Z
SC10,SC10_20240109110604.JPG,56,56,20240109110604,2024-01-09T11:06:04Z
SC10,SC10_20240109113604.JPG,65,65,20240109113604,2024-01-09T11:36:04Z
SC10,SC10_20240109120604.JPG,55,55,20240109120604,2024-01-09T12:06:04Z
SC10,SC10_20240109123604.JPG,27,27,20240109123604,2024-01-09T12:36:04Z
SC10,SC10_20240109130604.JPG,21,17,20240109130604,2024-01-09T13:06:04Z
SC10,SC10_20240109133604.JPG,86,45,20240109133604,2024-01-09T13:36:04Z
SC10,SC10_20240109140604.JPG,110,0,20240109140604,2024-01-09T14:06:04Z
SC10,SC10_20240109143604.JPG,128,5,20240109143604,2024-01-09T14:36:04Z
SC10,SC10_20240109150604.JPG,145,0,20240109150604,2024-01-09T15:06:04Z
SC10,SC10_20240109153604.JPG,113,0,20240109153604,2024-01-09T15:36:04Z
SC10,SC10_20240109160604.JPG,141,0,20240109160604,2024-01-09T16:06:04Z
SC10,SC10_20240109163604.JPG,148,0,20240109163604,2024-01-09T16:36:04Z
SC10,SC10_20240109170604.JPG,132,0,20240109170604,2024-01-09T17:06:04Z
SC10,SC10_20240110070604.JPG,120,0,20240110070604,2024-01-10T07:06:04Z
SC10,SC10_20240110073604.JPG,128,0,20240110073604,2024-01-10T07:36:04Z
SC10,SC10_20240110080604.JPG,104,0,20240110080604,2024-01-10T08:06:04Z
SC10,SC10_20240110083604.JPG,282,11,20240110083604,2024-01-10T08:36:04Z
SC10,SC10_20240110090604.JPG,69,6,20240110090604,2024-01-10T09:06:04Z
SC10,SC10_20240110093604.JPG,180,40,20240110093604,2024-01-10T09:36:04Z
SC10,SC10_20240110100604.JPG,94,94,20240110100604,2024-01-10T10:06:04Z
SC10,SC10_20240110103604.JPG,75,75,20240110103604,2024-01-10T10:36:04Z
SC10,SC10_20240110110604.JPG,47,47,20240110110604,2024-01-10T11:06:04Z
SC10,SC10_20240110113604.JPG,44,44,20240110113604,2024-01-10T11:36:04Z
SC10,SC10_20240110120604.JPG,56,54,20240110120604,2024-01-10T12:06:04Z
SC10,SC10_20240110123604.JPG,48,4,20240110123604,2024-01-10T12:36:04Z
SC10,SC10_20240110130604.JPG,68,10,20240110130604,2024-01-10T13:06:04Z
SC10,SC10_20240110133604.JPG,88,0,20240110133604,2024-01-10T13:36:04Z
SC10,SC10_20240110140604.JPG,88,0,20240110140604,2024-01-10T14:06:04Z
SC10,SC10_20240110143604.JPG,99,0,20240110143604,2024-01-10T14:36:04Z
SC10,SC10_20240110150604.JPG,100,0,20240110150604,2024-01-10T15:06:04Z
SC10,SC10_20240110153604.JPG,93,0,20240110153604,2024-01-10T15:36:04Z
SC10,SC10_20240110160604.JPG,129,0,20240110160604,2024-01-10T16:06:04Z
SC10,SC10_20240110163604.JPG,117,0,20240110163604,2024-01-10T16:36:04Z
SC10,SC10_20240110170604.JPG,89,0,20240110170604,2024-01-10T17:06:04Z
SC10,SC10_20240111070604.JPG,109,0,20240111070604,2024-01-11T07:06:04Z
SC10,SC10_20240111073604.JPG,101,0,20240111073604,2024-01-11T07:36:04Z
SC10,SC10_20240111080604.JPG,86,0,20240111080604,2024-01-11T08:06:04Z
SC10,SC10_20240111083604.JPG,189,0,20240111083604,2024-01-11T08:36:04Z
SC10,SC10_20240111090604.JPG,67,15,20240111090604,2024-01-11T09:06:04Z
SC10,SC10_20240111093604.JPG,59,8,20240111093604,2024-01-11T09:36:04Z
SC10,SC10_20240111100604.JPG,94,94,20240111100604,2024-01-11T10:06:04Z
SC10,SC10_20240111103604.JPG,93,83,20240111103604,2024-01-11T10:36:04Z
SC10,SC10_20240111110604.JPG,104,93,20240111110604,2024-01-11T11:06:04Z
SC10,SC10_20240111113604.JPG,68,46,20240111113604,2024-01-11T11:36:04Z
SC10,SC10_20240111120604.JPG,61,9,20240111120604,2024-01-11T12:06:04Z
SC10,SC10_20240111123604.JPG,61,28,20240111123604,2024-01-11T12:36:04Z
SC10,SC10_20240111130604.JPG,85,25,20240111130604,2024-01-11T13:06:04Z
SC10,SC10_20240111133604.JPG,88,55,20240111133604,2024-01-11T13:36:04Z
SC10,SC10_20240111140604.JPG,109,0,20240111140604,2024-01-11T14:06:04Z
SC10,SC10_20240111143604.JPG,306,0,20240111143604,2024-01-11T14:36:04Z
SC10,SC10_20240111150604.JPG,220,0,20240111150604,2024-01-11T15:06:04Z
SC10,SC10_20240111153604.JPG,202,0,20240111153604,2024-01-11T15:36:04Z
SC10,SC10_20240111160604.JPG,211,0,20240111160604,2024-01-11T16:06:04Z
SC10,SC10_20240111163604.JPG,135,0,20240111163604,2024-01-11T16:36:04Z
SC10,SC10_20240111170604.JPG,137,0,20240111170604,2024-01-11T17:06:04Z
SC10,SC10_20240112070604.JPG,120,0,20240112070604,2024-01-12T07:06:04Z
SC10,SC10_20240112073604.JPG,216,0,20240112073604,2024-01-12T07:36:04Z
SC10,SC10_20240112080604.JPG,317,0,20240112080604,2024-01-12T08:06:04Z
SC10,SC10_20240112083604.JPG,121,0,20240112083604,2024-01-12T08:36:04Z
SC10,SC10_20240112090604.JPG,151,13,20240112090604,2024-01-12T09:06:04Z
SC10,SC10_20240112093604.JPG,161,16,20240112093604,2024-01-12T09:36:04Z
SC10,SC10_20240112100604.JPG,96,36,20240112100604,2024-01-12T10:06:04Z
SC10,SC10_20240112103604.JPG,59,57,20240112103604,2024-01-12T10:36:04Z
SC10,SC10_20240112110604.JPG,56,56,20240112110604,2024-01-12T11:06:04Z
SC10,SC10_20240112113604.JPG,47,47,20240112113604,2024-01-12T11:36:04Z
SC10,SC10_20240112120604.JPG,68,67,20240112120604,2024-01-12T12:06:04Z
SC10,SC10_20240112123604.JPG,48,37,20240112123604,2024-01-12T12:36:04Z
SC10,SC10_20240112130604.JPG,56,31,20240112130604,2024-01-12T13:06:04Z
SC10,SC10_20240112133604.JPG,49,16,20240112133604,2024-01-12T13:36:04Z
SC10,SC10_20240112140604.JPG,293,0,20240112140604,2024-01-12T14:06:04Z
SC10,SC10_20240112143604.JPG,289,11,20240112143604,2024-01-12T14:36:04Z
SC10,SC10_20240112150604.JPG,393,0,20240112150604,2024-01-12T15:06:04Z
SC10,SC10_20240112153604.JPG,481,0,20240112153604,2024-01-12T15:36:04Z
SC10,SC10_20240112160604.JPG,770,0,20240112160604,2024-01-12T16:06:04Z
SC10,SC10_20240112163604.JPG,299,0,20240112163604,2024-01-12T16:36:04Z
SC10,SC10_20240112170604.JPG,309,0,20240112170604,2024-01-12T17:06:04Z
SC10,SC10_20240112173604.JPG,115,0,20240112173604,2024-01-12T17:36:04Z
SC10,SC10_20240113070604.JPG,109,0,20240113070604,2024-01-13T07:06:04Z
SC10,SC10_20240113073604.JPG,209,0,20240113073604,2024-01-13T07:36:04Z
SC10,SC10_20240113080604.JPG,302,0,20240113080604,2024-01-13T08:06:04Z
SC10,SC10_20240113083604.JPG,209,0,20240113083604,2024-01-13T08:36:04Z
SC10,SC10_20240113090604.JPG,86,33,20240113090604,2024-01-13T09:06:04Z
SC10,SC10_20240113093604.JPG,190,18,20240113093604,2024-01-13T09:36:04Z
SC10,SC10_20240113100604.JPG,87,87,20240113100604,2024-01-13T10:06:04Z
SC10,SC10_20240113103604.JPG,295,295,20240113103604,2024-01-13T10:36:04Z
SC10,SC10_20240113110604.JPG,196,196,20240113110604,2024-01-13T11:06:04Z
SC10,SC10_20240113113604.JPG,158,158,20240113113604,2024-01-13T11:36:04Z
SC10,SC10_20240113120605.JPG,96,96,20240113120605,2024-01-13T12:06:05Z
SC10,SC10_20240113123604.JPG,79,67,20240113123604,2024-01-13T12:36:04Z
SC10,SC10_20240113130604.JPG,105,25,20240113130604,2024-01-13T13:06:04Z
SC10,SC10_20240113133604.JPG,125,105,20240113133604,2024-01-13T13:36:04Z
SC10,SC10_20240113140604.JPG,223,0,20240113140604,2024-01-13T14:06:04Z
SC10,SC10_20240113143604.JPG,497,42,20240113143604,2024-01-13T14:36:04Z
SC10,SC10_20240113150604.JPG,316,0,20240113150604,2024-01-13T15:06:04Z
SC10,SC10_20240113153604.JPG,409,0,20240113153604,2024-01-13T15:36:04Z
SC10,SC10_20240113160604.JPG,327,0,20240113160604,2024-01-13T16:06:04Z
SC10,SC10_20240113163604.JPG,421,0,20240113163604,2024-01-13T16:36:04Z
SC10,SC10_20240113170604.JPG,412,0,20240113170604,2024-01-13T17:06:04Z
SC10,SC10_20240113173604.JPG,322,0,20240113173604,2024-01-13T17:36:04Z
SC10,SC10_20240114070604.JPG,499,0,20240114070604,2024-01-14T07:06:04Z
SC10,SC10_20240114073604.JPG,498,0,20240114073604,2024-01-14T07:36:04Z
SC10,SC10_20240114080604.JPG,500,0,20240114080604,2024-01-14T08:06:04Z
SC10,SC10_20240114083604.JPG,410,0,20240114083604,2024-01-14T08:36:04Z
SC10,SC10_20240114090604.JPG,391,0,20240114090604,2024-01-14T09:06:04Z
SC10,SC10_20240114093604.JPG,298,0,20240114093604,2024-01-14T09:36:04Z
SC10,SC10_20240114100604.JPG,412,0,20240114100604,2024-01-14T10:06:04Z
SC10,SC10_20240114103604.JPG,300,0,20240114103604,2024-01-14T10:36:04Z
SC10,SC10_20240114110604.JPG,382,0,20240114110604,2024-01-14T11:06:04Z
SC10,SC10_20240114113604.JPG,309,0,20240114113604,2024-01-14T11:36:04Z
SC10,SC10_20240114120604.JPG,210,0,20240114120604,2024-01-14T12:06:04Z
SC10,SC10_20240114123604.JPG,416,0,20240114123604,2024-01-14T12:36:04Z
SC10,SC10_20240114130604.JPG,122,0,20240114130604,2024-01-14T13:06:04Z
SC10,SC10_20240114133604.JPG,221,0,20240114133604,2024-01-14T13:36:04Z
SC10,SC10_20240114140604.JPG,310,0,20240114140604,2024-01-14T14:06:04Z
SC10,SC10_20240114143604.JPG,398,0,20240114143604,2024-01-14T14:36:04Z
SC10,SC10_20240114150604.JPG,300,0,20240114150604,2024-01-14T15:06:04Z
SC10,SC10_20240114153604.JPG,229,0,20240114153604,2024-01-14T15:36:04Z
SC10,SC10_20240114160604.JPG,337,0,20240114160604,2024-01-14T16:06:04Z
SC10,SC10_20240114163604.JPG,327,0,20240114163604,2024-01-14T16:36:04Z
SC10,SC10_20240114170604.JPG,436,0,20240114170604,2024-01-14T17:06:04Z
SC10,SC10_20240115065604.JPG,135,0,20240115065604,2024-01-15T06:56:04Z
SC10,SC10_20240115072604.JPG,137,0,20240115072604,2024-01-15T07:26:04Z
SC10,SC10_20240115075604.JPG,143,0,20240115075604,2024-01-15T07:56:04Z
SC10,SC10_20240115082604.JPG,397,0,20240115082604,2024-01-15T08:26:04Z
SC10,SC10_20240115085604.JPG,288,0,20240115085604,2024-01-15T08:56:04Z
SC10,SC10_20240115092604.JPG,197,12,20240115092604,2024-01-15T09:26:04Z
SC10,SC10_20240115095604.JPG,114,113,20240115095604,2024-01-15T09:56:04Z
SC10,SC10_20240115102604.JPG,106,106,20240115102604,2024-01-15T10:26:04Z
SC10,SC10_20240115105604.JPG,40,40,20240115105604,2024-01-15T10:56:04Z
SC10,SC10_20240115112604.JPG,26,26,20240115112604,2024-01-15T11:26:04Z
SC10,SC10_20240115115604.JPG,26,26,20240115115604,2024-01-15T11:56:04Z
SC10,SC10_20240115122604.JPG,7,7,20240115122604,2024-01-15T12:26:04Z
SC10,SC10_20240115125604.JPG,18,18,20240115125604,2024-01-15T12:56:04Z
SC10,SC10_20240115132604.JPG,20,20,20240115132604,2024-01-15T13:26:04Z
SC10,SC10_20240115135604.JPG,15,2,20240115135604,2024-01-15T13:56:04Z
SC10,SC10_20240115142604.JPG,26,3,20240115142604,2024-01-15T14:26:04Z
SC10,SC10_20240115145604.JPG,60,0,20240115145604,2024-01-15T14:56:04Z
SC10,SC10_20240115152604.JPG,51,0,20240115152604,2024-01-15T15:26:04Z
SC10,SC10_20240115155604.JPG,67,0,20240115155604,2024-01-15T15:56:04Z
SC10,SC10_20240115162604.JPG,53,0,20240115162604,2024-01-15T16:26:04Z
SC10,SC10_20240115165604.JPG,69,0,20240115165604,2024-01-15T16:56:04Z
SC10,SC10_20240115172604.JPG,52,0,20240115172604,2024-01-15T17:26:04Z
SC10,SC10_20240116065604.JPG,69,0,20240116065604,2024-01-16T06:56:04Z
SC10,SC10_20240116072604.JPG,79,0,20240116072604,2024-01-16T07:26:04Z
SC10,SC10_20240116075604.JPG,67,0,20240116075604,2024-01-16T07:56:04Z
SC10,SC10_20240116082604.JPG,67,0,20240116082604,2024-01-16T08:26:04Z
SC10,SC10_20240116085604.JPG,47,0,20240116085604,2024-01-16T08:56:04Z
SC10,SC10_20240116092604.JPG,45,45,20240116092604,2024-01-16T09:26:04Z
SC10,SC10_20240116095604.JPG,34,34,20240116095604,2024-01-16T09:56:04Z
SC10,SC10_20240116102604.JPG,31,31,20240116102604,2024-01-16T10:26:04Z
SC10,SC10_20240116105604.JPG,12,0,20240116105604,2024-01-16T10:56:04Z
SC10,SC10_20240116112604.JPG,13,0,20240116112604,2024-01-16T11:26:04Z
SC10,SC10_20240116115604.JPG,4,4,20240116115604,2024-01-16T11:56:04Z
SC10,SC10_20240116122604.JPG,4,4,20240116122604,2024-01-16T12:26:04Z
SC10,SC10_20240116125604.JPG,4,4,20240116125604,2024-01-16T12:56:04Z
SC10,SC10_20240116132604.JPG,22,22,20240116132604,2024-01-16T13:26:04Z
SC10,SC10_20240116135604.JPG,10,0,20240116135604,2024-01-16T13:56:04Z
SC10,SC10_20240116142604.JPG,5,0,20240116142604,2024-01-16T14:26:04Z
SC10,SC10_20240116145604.JPG,3,1,20240116145604,2024-01-16T14:56:04Z
SC10,SC10_20240116152604.JPG,4,0,20240116152604,2024-01-16T15:26:04Z
SC10,SC10_20240116155604.JPG,7,0,20240116155604,2024-01-16T15:56:04Z
SC10,SC10_20240116162604.JPG,4,0,20240116162604,2024-01-16T16:26:04Z
SC10,SC10_20240116165604.JPG,14,0,20240116165604,2024-01-16T16:56:04Z
SC10,SC10_20240116172604.JPG,14,0,20240116172604,2024-01-16T17:26:04Z
SC10,SC10_20240117065604.JPG,3,0,20240117065604,2024-01-17T06:56:04Z
SC10,SC10_20240117072604.JPG,4,0,20240117072604,2024-01-17T07:26:04Z
SC10,SC10_20240117075604.JPG,3,0,20240117075604,2024-01-17T07:56:04Z
SC10,SC10_20240117082604.JPG,4,0,20240117082604,2024-01-17T08:26:04Z
SC10,SC10_20240117085604.JPG,2,0,20240117085604,2024-01-17T08:56:04Z
SC10,SC10_20240117092604.JPG,3,0,20240117092604,2024-01-17T09:26:04Z
SC10,SC10_20240117095604.JPG,1,0,20240117095604,2024-01-17T09:56:04Z
SC10,SC10_20240117102604.JPG,2,2,20240117102604,2024-01-17T10:26:04Z
SC10,SC10_20240117105604.JPG,0,0,20240117105604,2024-01-17T10:56:04Z
SC10,SC10_20240117112604.JPG,0,0,20240117112604,2024-01-17T11:26:04Z
SC10,SC10_20240117115604.JPG,0,0,20240117115604,2024-01-17T11:56:04Z
SC10,SC10_20240117122604.JPG,0,0,20240117122604,2024-01-17T12:26:04Z
SC10,SC10_20240117125604.JPG,0,0,20240117125604,2024-01-17T12:56:04Z
SC10,SC10_20240117132604.JPG,0,0,20240117132604,2024-01-17T13:26:04Z
SC10,SC10_20240117135604.JPG,0,0,20240117135604,2024-01-17T13:56:04Z
SC10,SC10_20240117142604.JPG,0,0,20240117142604,2024-01-17T14:26:04Z
SC10,SC10_20240117145604.JPG,0,0,20240117145604,2024-01-17T14:56:04Z
SC10,SC10_20240117152604.JPG,3,0,20240117152604,2024-01-17T15:26:04Z
SC10,SC10_20240117155604.JPG,4,0,20240117155604,2024-01-17T15:56:04Z
SC10,SC10_20240117162604.JPG,5,0,20240117162604,2024-01-17T16:26:04Z
SC10,SC10_20240117165604.JPG,2,0,20240117165604,2024-01-17T16:56:04Z
SC10,SC10_20240117172604.JPG,2,0,20240117172604,2024-01-17T17:26:04Z
SC10,SC10_20240118065604.JPG,4,0,20240118065604,2024-01-18T06:56:04Z
SC10,SC10_20240118072604.JPG,4,0,20240118072604,2024-01-18T07:26:04Z
SC10,SC10_20240118075604.JPG,0,0,20240118075604,2024-01-18T07:56:04Z
SC10,SC10_20240118082604.JPG,5,0,20240118082604,2024-01-18T08:26:04Z
SC10,SC10_20240118085604.JPG,4,0,20240118085604,2024-01-18T08:56:04Z
SC10,SC10_20240118092604.JPG,4,4,20240118092604,2024-01-18T09:26:04Z
SC10,SC10_20240118095604.JPG,0,0,20240118095604,2024-01-18T09:56:04Z
SC10,SC10_20240118102604.JPG,3,3,20240118102604,2024-01-18T10:26:04Z
SC10,SC10_20240118105604.JPG,2,2,20240118105604,2024-01-18T10:56:04Z
SC10,SC10_20240118112604.JPG,2,2,20240118112604,2024-01-18T11:26:04Z
SC10,SC10_20240118115604.JPG,1,1,20240118115604,2024-01-18T11:56:04Z
